dates,order_items,reviews,taste_score,quantity_score,delivery_score
2024년 2월 16일,크크크치킨/1,지난번에 먹고 맛있어서 또 주문했어요~~!!👍🏻,5,5,5
2024년 2월 16일,순살 크크크치킨/1,"우앗,,바삭하고 맛있는 치킨 찾다가 크크크치킨 새로 나왔는데 맛있다는 글 보고 60계치킨 진짜 오랜만에 방문포장해서 얼마전에 먹었는대요!!! 너무 맛있고 양도 많고 대만족이라 배달로 다시 먹었습니다 
신나서 받자마자 먹느라고.... 사진찍는걸 깜빡 ㅜㅜㅜㅜ순살치킨양이 이렇게 많다니 ㅜㅜ 조금 남은거 회사에서 먹으려고 싸왔어요 ㅋㅋㅋㅋㅋ이거라도 사진 남겨요 크크크치킨 강추!!!",5,5,5
2024년 2월 16일,"윙 15조각/1(윙선택(후라이드 윙15조각)),다리 6조각/1(다리선택(후라이드 다리6조각))",양과 멋은 광고 같지 않은데 배고파서? 깨끗한 식용유 사용해서 그런지 맛은 괜찮은듯,4,2,4
2024년 2월 14일,"후라이드 순살 반＋순살 반 선택/1(순살반마리선택(간지순살 반)),미니쫀득볼（10개）/1",치킨 맛있게 잘먹었습니다 치즈볼도 맛있어요!,5,5,5
2024년 2월 12일,호랑이치킨/1,맛있게 잘 먹었습니다~,5,5,5
2024년 2월 8일,순살 크크크치킨/1,맛있게 잘먹었습니다,5,5,5
2024년 2월 7일,하하핫치킨/1,맛있게 잘 먹었네요 맵기도 적당하고 좋네요. 밥이랑 잘 어울리네요,5,5,5
2024년 2월 7일,윙봉24세트/1(윙봉선택(고추 윙봉)),맛있게 잘먹었습니다,5,5,5
2024년 2월 5일,후라이드/1,바삭하고  넘 맛있게  잘먹었어요,5,5,5
2024년 2월 3일,"윙봉24세트/1(윙봉선택(간지 윙봉)),코카-콜라500ml/1",맛있게 잘 먹었습니당~~~ 치즈볼도 넘 맛있었어용 ㅎㅎ,5,5,5
2024년 2월 2일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살간지 반))",배송도 빠르고 양도 많고 맛나요,5,5,5
2024년 2월 2일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살하하핫 반)),스프라이트1.5L/1",정말 맛있습니다~! 조합도 좋아요^^,5,5,5
2024년 2월 1일,크크크치킨/1,크크크치킨 바삭하고 아주 맛있습니다~,5,5,5
2024년 1월 30일,크크크치킨/1,맜있게 잘 먹었습니다,5,5,5
2024년 1월 27일,크크크치킨/1,바삭해서 맛있어요 크크크 치킨만 주문하네요 ^^,5,5,4
2024년 1월 25일,순살 크크크치킨/1,너무 맛있게 잘 먹었습니다~!!,5,5,5
2024년 1월 25일,"순살고추 치킨/1,윙 15조각/1(윙선택(호랑이 윙 15조각))",양도 많고 맛있게 잘먹었습니다!,5,5,5
2024년 1월 22일,순살 하하핫치킨/1,맛잇게 잘먹었습니다,5,5,5
2024년 1월 21일,"크크크치킨/1,생맥주 1,000cc/1","바삭바삭한 치킨중에선 가장 바삭합니다.
이것만 먹으면 다소 느끼할 수도 있는데 소스가 세개라서 골라먹는 재미가 있어요. 다만 치킨이 쪼금 비싼편인거같습니다.",5,4,5
2024년 1월 19일,순살 크크크치킨/1,배달도 빠르고 맛있어요👍☺️☺️,5,5,5
2024년 1월 18일,크크크치킨/1,바삭하네요 좋아요,5,5,5
2024년 1월 17일,후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),신랑최애메뉴 치이킨,5,5,5
2024년 1월 17일,순살 크크크치킨/1,"늘 맛있게 먹고있어요
이정도면 단골인듯ㅋ",5,5,5
2024년 1월 16일,크크크치킨/1,아주 바삭하고 맛있어요,5,5,5
2024년 1월 16일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(호랑이순살 반)),너무 맛있게 잘 먹었어요,5,5,5
2024년 1월 14일,"후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),코카-콜라1.25L/1",맛있어요 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍,5,5,5
2024년 1월 12일,"다리 6조각/1(다리선택(고추 다리 6조각)),크크크치킨/1",맛있게 잘먹었습니다~~,5,5,5
2024년 1월 12일,크크크치킨/1,진짜 대박 바삭하고 맛있네요 명성 그대로입니다! 안드셔봤으면 드셔보세요! 잘먹었습니다,5,5,5
2024년 1월 11일,"콤보（윙,봉,다리）/1(콤보선택(호랑이 콤보))",맛있어요.,5,5,5
2024년 1월 10일,크크크치킨/1,크크크는 언제쯤 질릴까🙈  맛있게 잘 먹었습니당,5,5,5
2024년 1월 9일,순살 하하핫치킨/1,"치즈볼이 안와서 아쉬웠지만 잘먹었습니다
다음에 꼭 주세요",5,4,4
2024년 1월 7일,후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),항상 맛있게 먹고 있어요 굿굿,5,5,5
2024년 1월 7일,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),처음먹어봤는데 만족했습니다.,5,5,5
2024년 1월 7일,크크크치킨/1,맛있게 잘먹었어요~,5,5,5
2024년 1월 6일,간지치킨/1,간지치킨  넘 맛있어요,5,5,5
2024년 1월 5일,크크크치킨/1,튀김 정도가 딱 좋아서 먹으면서 행복했어요🙆🏻‍♀️,5,5,5
2024년 1월 2일,윙봉24세트/1(윙봉선택(크크크 윙봉)),처음 먹어봤는데 맛있게  잘먹었습니다,5,5,5
2023년 12월 30일,순살 크크크치킨/1,"바사삭 크크크 치킨
같이온 소스 찍어먹으면. 맛나요
아이들 먹기에도 하나도 안 매워서 잘 먹었어요",5,5,5
2023년 12월 30일,후라이드 반＋반마리선택/1(반마리선택(간지치킨 반)),따뜻하고 바삭하게 잘 먹었습니다!,5,5,5
2023년 12월 28일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(고추순살 반)),늘 맛있게 먹ㄱᆢ있어요,5,5,5
2023년 12월 26일,크크크치킨/1,크크크 치킨 너무 맛있습니다…!!바삭의 끝판왕,5,5,5
2023년 12월 26일,순살 크크크치킨/1,배달도 빨르고 맛있어요,5,5,5
2023년 12월 25일,"크크크치킨/1,멘보샤（10개）/1",맛있게 잘 먹었습니다  감사합니다 👍,5,5,5
2023년 12월 19일,"고추치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각))",항상 맛있게 먹고 있어요 굿굿!!!,5,5,5
2023년 12월 17일,순살 크크크치킨/1,바삭바삭 맛납니다!,5,5,5
2023년 12월 17일,간지치킨/1,간지치킨 넘 맛있어요 :))),5,5,5
2023년 12월 15일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(호랑이 반))",호랑이치킨은 처음인데 맛있었습니다. 간지치킨은 진리,5,5,5
2023년 12월 14일,크크크치킨/1,좋아요잘받ㅇㄱㆍㅎ어ㅡ,5,5,5
2023년 12월 13일,크크크치킨/1,"크크크 처음 먹었을때 엄청 바삭하고 맛있어서
기억에 남는데 오랜만에 다시 먹어도 맛과 바삭함은 여전히 좋군요.
치킨은 역시 60계치킨!
잘 먹었어요.",5,5,5
2023년 12월 13일,"호랑이치킨/1,반마리＋반마리 선택/1(뼈반＋반선택1(하하핫 반),뼈반＋반선택2(고추 반))",많이 식었지만 맛있게 먹었어요  하하앗치킨은 생각보다 많이 맵진 않았어요,5,5,3
2023년 12월 11일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(고추순살 반)),"신랑최애메뉴
맨날 먹어도 질리지않고 매일먹고싶데요",5,5,5
2023년 12월 9일,"콤보（윙,봉,다리）/1(콤보선택(호랑이 콤보))",호랑이치킨 진짜 맛있어요!!,5,5,5
2023년 12월 9일,호랑이콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 제로 1.25L)),"호랑이 치킨 정말 매력있네요~!!^^
잘 먹었습니다",5,5,5
2023년 12월 9일,"순살 크크크치킨/1,다리 6조각/1(다리선택(양념 다리 6조각)),쫀득치즈볼（5개）/1","진짜 바삭바삭하고 맛있어요!!
자주 시켜먹을게요~^^",5,5,5
2023년 12월 8일,"크크크치킨/1,아~매워!소스/1",맛있어요 잘먹었습니다 ~~,5,5,5
2023년 12월 8일,"고추치킨/1,미니쫀득볼（10개）/1",항상 맛있게 먹고 있어요 굿굿!!,5,5,5
2023년 12월 6일,크크크치킨/1,바삭한 치킨 원탑입니다 맛있어요~,5,5,5
2023년 12월 5일,하하핫치킨/1,매운데 맛나데요 ㆍ,5,5,5
2023년 12월 5일,순살 크크크치킨/1,"크크크는 진리
바삭바삭 소스랑 넘나 잘어울리는것
치즈볼도 감사해용",5,5,5
2023년 12월 5일,크크크치킨/1,아이들이 먹고싶다고 해서 주문했어요~ 맛있게 먹었어요! 😋,5,5,5
2023년 12월 4일,크크크치킨/1,맛있게 먹었습니다 ㅎㅎㅎㅎ,5,5,5
2023년 12월 4일,호랑이치킨/1,친구가 맛있다고 해서 시켜봤는데 진짜 중독성있는 맛이네요,5,5,5
2023년 12월 3일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(양념 반)),코카-콜라500ml/1","새로나온 호랑이치킨과 양념치킨 반반해서 먹었는데
호랑이치킨은 마늘+신라면스프??맛이 나는거 같더라구요!
제 입맛에는 양념치킨이 더 맛있었습니당
잘먹었습니다~",5,4,5
2023년 12월 3일,"크크크치킨/1,콘마요소스/1,크크크소스/1",맛잇어요 장멍넛어요,5,5,5
2023년 12월 3일,크크크치킨/1,"아들 태권도 승급심사 기념으로 먹고 싶은 거 말하라니
크크크 치킨을 말해서 처음 주문해봤는데
와아아 바삭바삭 진짜 맛있어요>_<
양념소스도 다양하게 있어서 끝까지 맛있게 먹을 스 있었어요.",5,5,5
2023년 12월 2일,고추치킨/1,양이 정말 많아서 놀랬어요!! 고추치킨에 웨지감자가 올라가서 더 좋았어요! 치즈볼도 맛있구~ 자주 시켜먹을 듯 합니다!,5,5,5
2023년 11월 28일,순살 크크크치킨/1,맛있게 잘 먹었습니다!!!,5,5,5
2023년 11월 28일,호랑이치킨/1,"늦은밤에 배달주문했어요.맛나게 잘먹었어요.^^ 
예상시간보다 15분일찍 도착해서 더 좋았어요.
올만에 호랭이치킨 맛나네요.^^",5,5,5
2023년 11월 28일,순살 크크크치킨/1,잘 먹었습니다~~~~~~~,5,5,5
2023년 11월 28일,순살고추 치킨/1,맛있어요☺️☺️ 다음에도 시켜 먹을게요,5,5,5
2023년 11월 26일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살고추 반),순살반＋반선택2(순살간지 반))","와우 이런맛이었네요!!
69계치킨 처음 먹어봤는데
너무 맛있네요

간도 딱 좋고 양념맛이 와우 굿굿
치킨 자체가 너무 맛있어서
아주 맛있게 잘 먹었어요

근데 배달문제 인건지
치킨 안에 물기? 습기가 가득 차서
눅눅해졌는데도 너무너무 맛있었어요 ㅎㅎ
다음엔 좀 바삭하게 배달되면
와아 더 맛있겠죠? 천상계의 맛이랄까",5,5,5
2023년 11월 24일,"크크크치킨/1,아~매워!소스/1","제 소울푸드예요 
넘 맛잇게 잘 먹었습니다 
아매워소스까지 있으면 딱이예요 잘먹었습니다",5,5,5
2023년 11월 22일,간지치킨/1,잘 먹었습니다! 처음 시켜봤는데 맛있었어요,5,5,5
