dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 07월 15일,"크크크치킨/1,호랑이쫀도그（3개）/1",처음 먹어봣는데 너무 바삭하고 소스도 너무 맛있어요 잘막었습니다,5,5,5
2023년 07월 06일,순살 크크크치킨/1,배달 엄청 빠르고 맛나게 잘 먹었어요 많이 파세요~,5,5,5
2023년 07월 05일,크크크치킨/1,기대이하..ㅠㅠ 너무마니기대햇낭,3,5,5
2023년 07월 04일,크크크치킨/1,바삭하니 맛있었는데 처음 먹었을때의 고소함이 없어 아쉬웠습니다. 좀 오버쿡 된 느낌이 들었어요,4,5,5
2023년 07월 02일,크크크치킨/1,맛있어용 잘먹었습니다,5,5,5
2023년 07월 02일,크크크치킨/1,크크크치킨 처음 먹어봤는데 진짜 맛있게 잘먹었습니다 :),5,5,5
2023년 07월 02일,크크크치킨/1,월우ㅑㄹ울월월월월월워루얼어ㅑㄹ월월 컹컹 월월월월월월월월월월월월월월월월월월어렁월월월월월월월우러웡ㄹ우러월우러어ㅓ뤙월월월월어얼어ㅓㄹ월월워루얼워우얼ㄹ월월월월,5,5,5
2023년 06월 28일,크크크치킨/1,킄크크치킨 맛있게 먹었습니다,5,5,5
2023년 06월 28일,크크크치킨/1,겉바속촉 맛있어요 굿,5,5,5
2023년 06월 24일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",항상 맛있게 잘 먹었습니다 치즈스틱도 맛있어요,5,5,5
2023년 06월 21일,"순살 크크크치킨/1,포테이토 치즈스틱（3개）/1",크크크치킨 튀김옷 진짜 고소하고 바삭하고 맛있네요~ 리뷰에 현미베이크 느낌난다구 본거 같은데 딱 그런거같고 염지도 맵지않아서 아이랑 먹기에도 괜찮을거 같아요~  아쉬운점은 너무 과하게 튀겨져서 살짝 탄맛이 났고 입천장이 까지는게 좀 아쉽긴한데 치킨도 고소하고 소스들도 맛나서 다음에도 또 시켜볼듯 하네요~,5,5,5
2023년 06월 12일,크크크치킨/1,호랑이 치킨 저번에 먹고 너무 맛있어서 크크크 도전했는데 괜찮네요! 리뷰 이벤트로 매운 소스 추가했는데.. 안 왔어요 기본으로 주는 소스는 진짜.. 다 별로예요 ㅠ 매운 소스가 없어서 소금에 찍어 먹는 게 베스트였어요 다음번엔 꼭 매운 소스 제대로 부탁드려요,5,5,5
2023년 06월 11일,"크크크치킨/1,크크크소스/1",크크크짱맛잇음요 진짜소스하나더  추천,5,5,5
2023년 06월 11일,"호랑이치킨/1,마요네즈소스/1",배달 왔는데 문자도 안오고 배달완료도 안떠서 10분뒤에야 배달온거 먹네용..그래도 맛있어요,5,5,3
2023년 06월 11일,크크크치킨/1,"너무 바삭하고 맛있어요!!!!!!!
소스찍어먹는 재미",5,5,5
2023년 06월 10일,순살 호랑이치킨/1,"알싸하고 달콤, 고소한 맛에 푸짐한 양까지, 만족!",5,5,5
2023년 06월 06일,크크크치킨/1,"되게 바삭바삭해요
잘먹었습니다😊",5,5,0
2023년 06월 06일,호랑이치킨/1,가루도 너무 맛있고 바삭해서 자주 시켜 먹을 거 같아요!,5,5,5
2023년 06월 05일,"크크크치킨/1,포테이토 치즈스틱（3개）/1",오랫만에 먹어요. 바삭함은 여전하네요. 배달도 빨랐고 치즈스틱도 잘 먹었습니다,5,5,5
2023년 06월 04일,크크크치킨/1,바삭바삭 맛있었어요,5,4,5
2023년 06월 03일,크크크치킨/1,크크크 치킨 너무 맛있어요~,5,5,5
2023년 06월 02일,크크크치킨/1,크크크에서 호랑이 갔다가 엄마가 크크크가 더 맛있다셔서 다시 크크크로 주문했는데... 오늘은 치킨을 너무 오래 튀겼는지 색깔도 그렇고 타기 일보직전에 꺼내신 게 아닌가 생각이 들었네요 다행히 엄마는 그래도 맛있다하십니다만 혹시 60번째 치킨인가 싶었어요 그래서 별 하나 뺍니다,4,5,5
2023년 05월 26일,"짜장치킨（기본맛.매콤해요）/1,호랑이치즈볼（5개）/1",맛이 신선합니다. 치킨의 신세계,4,3,3
2023년 05월 24일,크크크치킨/1,비삭하고 담백하니 맛있었어요 사진은 못찍었네요..,5,5,0
2023년 05월 20일,호랑이치킨/1,예상보다 빨리 왔어요~ 바싹 튀긴 닭에 시즈닝이 촤롸라~~ 맛있네요^^,5,5,5
2023년 05월 20일,양념치킨/1,맛나게 잘먹었습니다~,5,5,5
2023년 05월 20일,크크크치킨/1,바삭바삭한 치킨~~넘 맛있어서 순삭했어요,5,5,5
2023년 05월 20일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",더매운고추랑 간지랑 섞어 먹으면 맵단으로 항상 맛있게 잘 먹었어요,5,5,4
2023년 05월 20일,호랑이치킨/1,"알싸하고 바삭하니 맛있네요
중간중간 마요네즈 조금씩 찍어서 먹으니 또 다른 맛",5,5,5
2023년 05월 18일,크크크치킨/1,"항상시켜먹는 치긴입니다.
넘 맛있어요",5,5,5
2023년 05월 18일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))",배달도 빠르고 맛있어요♡♡♡,5,5,5
2023년 05월 17일,간지치킨/1,맛있게 잘 먹었습니다.,5,5,5
2023년 05월 15일,다리 6조각/4(다리선택(간지 다리 6조각)),"우와우와 너무 맛있었어요 굿굿
배달도 친절하고 좋았습니다 굿",5,5,5
2023년 05월 13일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(양념콤보 반)),"닭다리랑 윙,봉 구성이라 애들이 너무 잘 먹었어요.
근데 배달시작 알림받고 30분이나 후에 도착을 한게 참...",5,5,4
2023년 05월 08일,"호랑이치킨/1,호랑이치즈볼（5개）/1",깔끔하고 맛있어요! 배송도 예상시간 안에 잘 도착했어요! 🍗🍗🍗,5,5,5
2023년 05월 06일,크크크치킨/1,바삭한것도 바삭한데 은은하게 고소한 맛이 아주 맛있어요 치킨도 부드럽고 작게 조각이 되어있어 먹기에도 편하네요,5,5,5
2023년 05월 05일,크크크치킨/1,"크크크치킨 처음시켜봤는데 너무 바삭하고 맛았었어요
3가지 소스도 찍어먹을 수 있어서 좋았고 또 시킬 의향 있습니다 :)",5,5,5
2023년 04월 30일,크크크치킨/1,일하다가 저녁 뭐먹을까하고 지인한테 추천받았습니다. 이야기하길 바삭함의 끝판왕이다 절대 후회안할거라 했는데 기대반 의심반이었는데 다행이 기대적중이었네요. 소스도 3종류에 골라서 찍어먹는 재미도있고 너무 좋았어요! 제 최애목록에 넣어두겠습니다,5,5,5
2023년 04월 26일,더매운고추치킨/1,맛있게 질먹었습니다,5,5,5
2023년 04월 20일,크크크치킨/1,크크크 치킨 진짜 맛있어요 역작,5,5,5
2023년 04월 15일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(호랑이윙봉 반),윙봉반＋반 선택2(간지윙봉 반)),똥집튀김/1","역시 맛있는 60계치킨!!!!
사랑합니다 💜",5,5,0
2023년 04월 15일,"다리 6조각/2(다리선택(후라이드 다리6조각)),떡볶이/1","항상 맛있게 먹고 있어요 
떡볶이는 처음인데 맛있네요",5,5,5
2023년 04월 10일,크크크치킨/1,아이들이 먹어보고 싶다고 첫주문했는데 배달도 빠르고 치킨 넘 바삭바삭하고 고소하니 맛있어요. 아이들은 옥수수소스 좋아하고 저는 마늘들어간 소스랑 같이 먹으니 느끼함 덜어주고 진짜 맛있네요~^^,5,5,5
2023년 03월 31일,"크크크치킨/1,떡볶이/1",일주일동안 세번이나 먹을만큼 맛있었어요,5,5,5
2023년 03월 27일,"순살 크크크치킨/1,떡볶이/1","맛있게 잘 먹었습니다
떡볶이도 넘 맛있었어요 ㅎㅎ",5,5,5
2023년 03월 26일,크크크치킨/1,너무 맛있어서 4일만에 또먹었어요 맛있어요~,5,5,5
2023년 03월 25일,크크크치킨/1,크크크치킨 진짜 바삭하고 맛있네요!! 또 먹으러갈게요~~,5,5,0
2023년 03월 23일,크크크치킨/1,완전 바삭하고 맛있어요 소스도 다양해서 좋아요,5,5,5
2023년 03월 21일,크크크치킨/1,"바싹하고 맛도좋아요.
내 원픽치긴입니다",5,5,5
2023년 03월 20일,호랑이치킨/1,리뷰이벤트가 음료수 사이즈업인데 안되었네요,2,2,2
2023년 03월 19일,"크크크치킨/1,쫀도그/1",맛있어요 참으로 소스도 여러가지 주는게 엄청난 이점이네요,5,5,0
2023년 03월 17일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",식어도 맛있어 항상 잘 먹고 있어요,5,5,5
2023년 03월 16일,호랑이치킨/1,배달이 좀 지연되기는 했지만 맛나게 잘 먹었습니다,5,5,5
2023년 03월 12일,"순살 호랑이치킨/1,쫀득치즈볼（5개）/1",맛있게 잘먹었습니다,5,5,0
2023년 02월 27일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))","기름이 깨끗해서 식어도 맛있어요
항상 맛있게 잘 먹고 있어요 감사합니다",5,5,5
2023년 02월 25일,크크크치킨/1,크크크치킨 처음 먹어봤는데 너무 바삭하고 맛있네요 가끔 후라이드 치킨은 기름맛? 좀 느끼한 느낌인데 이건 맛있게 잘 먹었습니다ㅎㅎ,5,5,4
2023년 02월 15일,순살 크크크치킨/1,항상 맛있게 잘 먹고 있습니다,5,5,0
2023년 02월 14일,"크크크치킨/1,콜라 1.25L/1","배달도 빠르고 맛있습니다
치즈스틱도 맛있어요",5,5,5
2023년 02월 13일,크크크치킨/1,포장 갔는데 사람이 엄청 많았어요 ㅠㅠ 크크크치킨 맛 좋아요..!,5,5,0
2023년 02월 11일,크크크치킨/1,맛있어요~ 60계치킨 자주 먹을게요,5,5,0
2023년 02월 06일,순살 크크크치킨/1,맛있어요 잘 먹었습니다~,5,5,0
2023년 02월 04일,"순살 크크크치킨/1,콘마요소스/1",바삭바삭하고 맛있어요! 겉은 현미 누룽지 같은 맛도 나고 바삭하고 속은 가슴살이랑 다리살이 적당히 섞인 부드러움으로 먹을 만 했어요!,5,5,5
2023년 02월 04일,크크크치킨/1,정국이랑 같음 치킨입니다~~ 넘넘 맛있어요!! 잘 먹었어요,5,5,5
2023년 01월 24일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",항상 60계 치킨만 먹습니다~~^^,5,5,5
2023년 01월 24일,"고추치킨/1,아~매워!소스/1",60계치킨 처음 먹어봤는데 양이 조금 적었던 것 빼고는 맛있게 잘먹었어요,5,4,5
2023년 01월 21일,"크크크치킨/1,아~매워!소스/1",배송이 예상보다 많이 빠르게 옵니다,5,5,5
2023년 01월 12일,고추치킨/1,"배달도 20분이나 빠르게왔고, 배달원분도 문앞에놓고 문자달라했는데, 문자로 새해복많이받으시라고 보내주시고ㅠㅠ 60계치킨원래 양이 이렇게많았나 싶을정도로 양많고 맛있게 먹었어요! 리뷰이벤트 치즈스틱도 쫙쫙 늘어나서 재밌고 맛있게 먹었네용",5,5,5
2023년 01월 07일,윙 15조각/1(윙선택(양념 윙 15조각)),맛나게 냠냐미....,5,5,0
2023년 01월 07일,"윙 15조각/1(윙선택(간지 윙 15조각)),치킨 무/1","맛나게 냠냠

.포장시간 체크 잘해주세요",5,5,0
2022년 12월 31일,"순살 크크크치킨/1,콜라 1.25L/1,아~매워!소스/1","바삭바삭 맛있게 먹엇습니다..다양한 소스에 새로운맛으로
행복하게 먹엇쓰요~~👍👍👍",5,5,5
2022년 12월 30일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",항상 맛있게 먹고있어요 식어도 맛있는 60계치킨 ㅎ,5,4,4
2022년 12월 27일,크크크치킨/1,"광고나오길래 주문해봤어요~
옥수수 소스? 은근 매력적이고 치킨도 맛있습니다.
잘 먹었습니다.",5,5,0
2022년 12월 19일,순살 호랑이치킨/1,맛있게 먹었습니다~,5,5,5
2022년 12월 18일,윙봉24세트/1(윙봉선택(간지 윙봉)),^^~~~~~~~♡,5,5,5
2022년 12월 16일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보)),쫀득치즈볼（5개）/1,떡볶이/1",저번에 똑같이시켰을때는 배가터질거같앗는뎅 ㅎㅎ콤보라그런지 저희가 위가늘어서그런지 모자란느낌이었지만 맛은 항상최고에용>.< 서비스도 쵝오!!,5,4,0
2022년 12월 14일,순살 크크크치킨/1,크크크크크크크크크크,5,5,5
2022년 12월 11일,크크크치킨/1,바삭하고 맛있었어요^^,5,5,5
2022년 12월 06일,"순살간지 치킨/1,순살고추 치킨/1,쫀득치즈볼（5개）/1,스프라이트1.5L/1",잘 먹었습니다~~~,4,5,5
2022년 12월 04일,호랑이치킨/1,처음 먹어봤는데 맛있게 잘 먹었습니다.,5,5,5
2022년 11월 24일,순살 크크크치킨/1,"바삭한 치킨 한입하면 크크크 소리까지

크크크 소스와 콘마요 소스까지

후회없는 선택 60계치킨 강추 합니다",5,5,0
2022년 11월 18일,순살 크크크치킨/1,오~~ 크크크 생각보다 맛있네요 ㅎㅎㅎ,5,5,5
2022년 11월 05일,"후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),쫀득치즈볼（5개）/1",치킨도맛있고 치즈볼도 맛있네요 잘먹었습니다,5,5,5
2022년 11월 02일,크크크치킨/1,따봉~따봉~따봉~따봉~,5,5,0
