Index,BMW.DE.Open,BMW.DE.High,BMW.DE.Low,BMW.DE.Close,BMW.DE.Volume,BMW.DE.Adjusted
932,74.900002,75.330002,72.970001,73,1693824,54.590729
933,72.400002,72.709999,70.57,71.75,1617948,53.655949
934,72.150002,72.769997,71.739998,72.410004,905077,54.149521
935,72.43,72.449997,71.080002,71.290001,1419100,53.311958
936,72.330002,72.900002,72.330002,72.760002,865104,54.411255
937,72.93,73.120003,71.669998,72.230003,923654,54.014912
938,72.230003,72.589996,70.889999,72.589996,1088612,54.284119
939,74.349998,77.129997,74.080002,76.970001,4185074,57.559566
940,77.07,77.889999,76.150002,77.699997,2179984,58.105473
941,77.800003,78.690002,77.550003,78.169998,1659879,58.456947
942,79,79.959999,78.849998,79.139999,1817425,59.182335
943,79.349998,80.059998,79.169998,80,1338850,59.825455
944,80,80.040001,79.040001,79.550003,1293682,59.488949
945,79.470001,79.900002,79.25,79.900002,944579,59.750675
946,80.980003,81.050003,80.080002,80.580002,1093485,60.259193
947,80.550003,80.660004,79.230003,80.18,1388096,59.960064
948,80.5,80.519997,79.660004,80.050003,1150457,59.862843
949,81.440002,82.440002,80.68,81.440002,2465833,60.902309
950,81.5,81.779999,79.870003,80.470001,3373707,60.176933
951,80.790001,81.410004,80.129997,80.309998,1202686,60.057278
952,80.57,81.529999,80.459999,80.800003,1267055,60.423714
953,80.949997,81.110001,79.629997,80.370003,1046931,60.10215
954,80.529999,80.699997,79.470001,79.720001,1150771,59.616066
955,80.029999,80.32,79.379997,80.099998,899253,59.900238
956,79.379997,80.019997,78.800003,79.470001,1008984,59.429111
957,79.970001,81.32,79.75,80.910004,1270862,60.505978
958,80.790001,80.790001,78.68,79.300003,1540464,59.301983
959,79.550003,79.849998,78.75,79.68,972099,59.586147
960,79.510002,79.510002,78.25,79.169998,970471,59.204769
961,79.169998,79.389999,78.529999,78.620003,775005,58.793472
962,78.389999,79.349998,78.230003,78.800003,995233,58.928074
963,79.269997,80.910004,79.07,80.379997,1299252,60.109623
964,80.839996,80.940002,80.089996,80.739998,812135,60.378841
965,80.300003,80.650002,80.07,80.629997,582459,60.296577
966,81.330002,83.300003,81.220001,82.949997,2004212,62.031513
967,82.730003,82.82,81.669998,82.199997,1964131,61.470657
968,82.199997,82.709999,81,81.940002,1440792,61.276222
969,82.209999,82.389999,81.510002,82.029999,2610280,61.343517
970,82.349998,82.489998,81.110001,82.099998,970188,61.395866
971,81.160004,82.370003,80.720001,81.849998,2065376,61.208916
972,81.690002,82.389999,81.360001,82,1194395,61.321095
973,82.57,83.720001,82.419998,83.559998,1693550,62.487682
974,83.279999,83.940002,82.900002,83.660004,1532022,62.562469
975,84.029999,84.050003,81.730003,82.389999,1436472,61.612743
976,82.050003,83.080002,81.379997,82.209999,1308176,61.478134
977,82.599998,83.550003,82.309998,82.690002,1344602,61.837086
978,82.269997,83.739998,81.949997,83.540001,1819633,62.472729
979,83.360001,83.599998,82.440002,82.68,1064889,61.829609
980,83.150002,83.610001,82.550003,83.599998,1149392,62.517605
981,81.260002,81.989998,79.559998,81.199997,4387208,60.722839
982,81.709999,82.629997,81,82.160004,1471253,61.44075
983,82.150002,83.669998,81.57,81.82,2408874,61.186485
984,81.410004,82.139999,80.43,81.769997,1915290,61.14909
985,82,82.199997,81.790001,82.07,759352,61.373432
986,82.029999,82.43,81.300003,81.540001,1275324,60.977097
987,81.370003,81.379997,79.919998,80.959999,1391905,60.543354
988,82,82.309998,81.419998,81.599998,1212672,61.021957
989,81.75,82,80.800003,81.550003,2013462,60.984573
990,81.550003,83.269997,81.370003,83.199997,1592756,62.218479
991,83.129997,83.43,82.589996,83.019997,865345,62.083862
992,82.839996,83.529999,82.650002,83.279999,775433,62.278301
993,82.540001,83.529999,82.050003,83.139999,822598,62.173607
994,83.370003,83.889999,83.120003,83.769997,1104376,62.64473
995,84.18,84.879997,83.93,84.57,1363670,63.242989
996,84.160004,84.839996,84.139999,84.32,993111,63.056023
997,84.730003,85,84.150002,84.800003,726384,63.414989
998,84.959999,85.019997,84.639999,84.730003,605633,63.362637
999,84.690002,84.989998,84.440002,84.57,669232,63.242989
1000,84.720001,85.440002,84.519997,85.110001,914591,63.646801
1001,85.279999,85.459999,83.370003,83.519997,1728503,62.457775
1002,83.790001,83.790001,81.900002,82.540001,1943799,61.724907
1003,82.379997,82.489998,81.32,81.580002,1262632,61.007019
1004,82.290001,82.629997,81.470001,82.139999,1335002,61.425789
1005,82.690002,82.889999,81.779999,82.110001,964346,61.403351
1006,82.139999,82.32,80.739998,81.050003,1213791,60.610668
1007,80.919998,81.379997,80.510002,80.580002,1174657,60.259193
1008,80.440002,80.769997,79.330002,79.779999,1856537,59.660931
1009,80.050003,80.300003,79.669998,79.790001,1081941,59.668415
1010,79.690002,81.230003,79.349998,80.919998,1543978,60.513451
1011,80.769997,81,80.410004,80.440002,947912,60.154499
1012,81.089996,82.139999,80.809998,82.139999,1730612,61.425789
1013,82.839996,83.599998,82.610001,83.389999,1735613,62.360558
1014,83.870003,84.349998,83.459999,83.989998,2760556,62.80925
1015,84.699997,84.949997,84.349998,84.550003,820037,63.228024
1016,85.120003,85.690002,85.010002,85.419998,805858,63.878628
1017,85.610001,85.730003,85.220001,85.220001,483820,63.729065
