dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 7월 8일,크크크치킨/1,완전 바삭 주문 온 것 몰라서 10분간 밖에 있었는데도 완전 바삭하고 맛있네요.,5,5,5
2023년 7월 2일,크크크치킨/1,"바삭바삭햇어요
소스도 맛별로 주셔서ᆢ
출출하던차에 잘먹엇어요",5,5,5
2023년 7월 2일,윙봉24세트/1(윙봉선택(고추 윙봉)),잘받았습니다 감사합니다,5,5,5
2023년 6월 22일,"양념치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),봉 15조각/1(봉선택(간지 봉 15조각))",항상 맛있게 잘 먹고 있습니다.,5,5,5
2023년 6월 22일,순살고추 치킨/1(음료선택(콜라 1.25L 사이즈 업)),"예전엔 모르겠지만
약간 짜다고 하시네요 부모님이",5,5,5
2023년 6월 20일,떡볶이 엔 순살/1(순살선택(크크크 순살)),"세트구성 넘조아요 궁물떡볶이라 다좋고
크크크치킨 바삭하고 기름찐내도 안나서 맛잇게먹고잇어요! 깊콘사용 메모햇는데 친절히 받아주셔서 감사합니다",5,5,5
2023년 6월 19일,후라이드/1,60계 맛있어뇨~~~~,5,5,5
2023년 6월 18일,"크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),크크크치킨/1(음료선택(코카콜라1.25L))",아이들이 티비cf보고 먹고싶데서 시켰어요. cf가 넘 과장된거 아닌가 했는데 정말 바삭하네요! 고소하고 맛있다고 아이들이 넘나 잘먹어요. 근데 어른들은 소스없이 여러개 먹기는 좀 느끼하다고 하네용. 맛나게 먹었어요~,5,5,5
2023년 6월 16일,떡볶이 엔 순살/1(순살선택(크크크 순살)),밋있게 잘먹었습니다!,5,5,5
2023년 6월 14일,"크크크치킨/1,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(양념윙봉 반))","너므맛나게먹었어요~~~
먹다가 찍었네요^^",4,4,4
2023년 6월 13일,크크크치킨/1,크크크 치킨 소리까지 맛나요,5,5,5
2023년 6월 10일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",양도 푸짐하고 맛있음.,5,5,5
2023년 6월 10일,순살 크크크치킨/1,배달도 빠르고 맛있네요~~늘 시켜 먹어요,4,4,5
2023년 6월 10일,후라이드/1,맛있어요 60계~~,5,5,5
2023년 6월 6일,"후라이드 반＋반마리선택/1(반마리선택(6초치킨 반)),아~매워!소스/1",너무 맛있어요 튀김 완전 바삭 합니다,5,5,5
2023년 6월 6일,"윙 15조각/1(윙선택(간지 윙 15조각)),다리 6조각/1(다리선택(후라이드 다리6조각)),떡볶이/1","맛있어요.
 막내가 떡볶이도 치킨도 좋아하네요",5,5,5
2023년 6월 5일,"순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),쫀득치즈볼（5개）/1",맛있어요. 바삭한 치킨을 찾았는데 아주 딱이예요.  또 주문할것 같아요.,5,5,5
2023년 6월 5일,순살 크크크치킨/1,배달이 정말 빠르고 양이 진짜 많네요,5,5,5
2023년 6월 4일,크크크치킨/1,엄청 빠삭하고 맛있었습니다,5,5,5
2023년 5월 29일,호랑이치킨/1,다른지점서 주문하다가 장안점 주문했는데 후레이크 실홥니까ㅜㅜ 넉넉하게 부탁드린다고까지 했는데 그냥 바르는 정도로 주셨네요ㅜㅜ 호랑이는 후레이크가 핵심인디 실망입니다,1,3,3
2023년 5월 26일,윙봉24세트/1(윙봉선택(더매운고추 윙봉)),"여기지점이 제일 맛있는거 같아요~:)
양념을 발랐는데도 바삭함이 살아있음",5,5,5
2023년 5월 25일,순살 크크크치킨/1,레전드 오브 레전드,5,5,5
2023년 5월 22일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),바삭한 치킨맛이 일품이네요,5,5,5
2023년 5월 22일,순살 크크크치킨/1(음료선택(코카콜라1.25L)),맛도 깔끔하고 너무 맛있네요!!!!,5,5,5
2023년 5월 21일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반),음료선택(콜라 1.25L 사이즈 업))",믿고먹는 60계췌킨,5,5,5
2023년 5월 21일,크크크치킨/1,"나무 맛있어요!
잘 먹었습니다❤️❤️",5,5,5
2023년 5월 18일,크크크치킨/1,크크크치킨 너무 바삭하니 맛나요,5,5,5
2023년 5월 18일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보),음료선택(코카콜라1.25L)),호랑이치즈볼（5개）/1",고추콤보 맛있어오!!,5,5,5
2023년 5월 18일,"순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),쫀득치즈볼（5개）/1","확실히 바싹하고, 짜지 않고 담백해서 아이들과 먹기 좋아요
3종 소스가 어른들 입맛도 잡아주네요.",5,5,4
2023년 5월 17일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),후라이드랑 간지 둘다 맛있어요~강추,5,5,5
2023년 5월 12일,"크크크치킨/1(음료선택(스프라이트1.5L)),호랑이치즈볼（5개）/1,치즈스틱（5개）/1",맛있게 잘먹어습니다!번창하세요!,5,5,5
2023년 5월 11일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보),음료선택(코카콜라1.25L))",치킨 최애  단골 맛집. 맛있게 잘먹었습니다,5,5,5
2023년 5월 7일,"콤보（윙,봉,다리）/1(콤보선택(더매운고추 콤보)),미니쫀득볼（10개）/1",진짜 맛있게 먹었숩미더 아주 굿,5,5,5
2023년 5월 1일,순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),단백하고 양도 많고 이제야 먹어보다니! 대만족,5,5,5
2023년 4월 28일,호랑이치킨/1(음료선택(사이다 1.5L 사이즈 업)),맛있게 잘먹었습니다~~,5,5,5
2023년 4월 27일,"윙 15조각/1(윙선택(호랑이 윙 15조각)),다리 6조각/1(다리선택(크크크 다리 6조각))",오랜만에먹는데 맛있었어요,5,5,5
2023년 4월 27일,"반마리＋반마리 선택/1(뼈반＋반선택1(고추 반),뼈반＋반선택2(양념 반),음료선택(콜라 1.25L 사이즈 업)),떡볶이/1",배송 빠르고 맛있습니다^^,5,5,5
2023년 4월 25일,"반마리＋반마리 선택/1(뼈반＋반선택1(고추 반),뼈반＋반선택2(간지 반)),코카-콜라500ml/1",반반으로는 처음시켰는데 맛있게 잘 먹었습니다.,5,5,5
2023년 4월 25일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),맛있게 잘 먹었습니다 또 시킬게요,5,5,5
2023년 4월 24일,순살후라이드/1(음료선택(코카콜라1.25L)),후라이드가 바삭하니 너무 맛나요 담에 또 시킬께요 ㅎ ㅎ,5,5,5
2023년 4월 22일,크크크치킨/1,제 최애치킨으로 등극했어요 빠삭빠삭하고 고소하고 존맛,5,5,5
2023년 4월 20일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),양념소스/1",후라이드도 맛있었지만 고추 양념이 적당히 매콤해 느끼하지 않고 맛있었어요.,5,5,5
2023년 4월 19일,간지치킨/1,"치킨은 간지치킨이에요
맛있어요",5,5,5
2023년 4월 18일,"크크크치킨/1(음료선택(코카콜라1.25L)),생맥주 1,000cc/1",역시 60계 치킨입니다,5,5,5
2023년 4월 15일,순살후라이드/1(음료선택(콜라 1.25L 사이즈 업)),긋굿 굿굿 잘먹었어요,5,5,5
2023년 4월 10일,순살 크크크치킨/1,크크크치킨 주문해서 먹어보았는데 너무 맛있었습니다. 매번 또 시켜먹고 싶네요. 배고플 때 빠르게 배달이 오고 따뜻하게 와서 정말 만족스러웠습니다. 다음에도 또 재주문하겠습니다. 감사합니다.,5,5,5
2023년 4월 9일,크크크치킨/1,"크기가 한번에 먹기좋고 바삭바삭 맛있어요~~!!
소스가 특이하고 상큼해서 좋아요 ~",5,5,5
2023년 4월 8일,윙봉24세트/1(윙봉선택(간지 윙봉)),"60계는 장안점이 제일 맛있어요!
제일 가까운 거리는 아니지만 다른데보다 바삭해서 늘 여기서 시킵니다!",5,5,5
2023년 4월 7일,윙봉24세트/1(윙봉선택(더매운고추 윙봉)),맛있게 잘 먹었습니다.,5,5,5
2023년 4월 7일,크크크치킨/1,이제는 치킨은 크크크만 먹어요,5,5,5
2023년 4월 7일,"윙봉24세트/1(윙봉선택(간지 윙봉)),코카-콜라1.25L/1",최고 치킨👍 잘먹었습니다,5,5,5
2023년 3월 29일,크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),"엄청 빠삭빠삭하고 맛있었어요
소스도 골라먹는 재미가 있고
사진은 찍는걸 까먹었어요ㅠㅠ",5,5,5
2023년 3월 26일,"후라이드/1,반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(호랑이 반))",오래간만에 신메뉴 나왔다기에 시켰는데 바삭하고 맛있어서 튀김가루까지 남김없이 먹었네요 다이어트 포기하고 맛있게먹었습니다^^,5,5,5
2023년 3월 25일,크크크치킨/1,바삭하고 안짜고 담백하고 맛나요,5,5,5
2023년 3월 24일,"크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),떡볶이/1",굿 맛있었어요~~~!!!,5,5,5
2023년 3월 23일,크크크치킨/1,장안점 크크크가 제일 맛나요!!,5,5,5
2023년 3월 22일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),크크크소스/1",맛있어요~~ 종종 생각나는 맛이에욤,5,5,5
2023년 3월 21일,윙봉24세트/1(윙봉선택(더매운고추 윙봉)),맛있게 잘 먹었습니다,5,5,5
2023년 3월 20일,"후라이드 반＋반마리선택/1(반마리선택(더매운고추  반),음료선택(콜라 1.25L 사이즈 업)),미니쫀득볼（10개）/1",믿고먹는 60계인데 오늘은 전보다바삭함이ㅜㅜ,5,5,5
