dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 4월 17일,크크크치킨/1,"역시 맛있습니다


다음에 또 시키겠습니다~",5,5,5
2023년 4월 16일,후라이드/1,맛있게 잘 먹었습니다.,5,5,0
2023년 4월 15일,"고추치킨/1,순살 호랑이치킨/1",호랑이치킨 처음먹어봤는데 아이들이 좋아해요 치킨둘다 맛있어요,5,5,5
2023년 4월 9일,"크크크치킨/1,생맥주 1,000cc/1","맛있게 잘먹었습니다
콘 냄새도 나고 맛있네요
종종 시켜먹기좋은것같아요",5,5,5
2023년 4월 8일,크크크치킨/1,"맛이 크크크크크~~
크런치하고 간이 강하지 않아서 좋아요^^
소스도 다양하니 맛있네요~",5,5,5
2023년 4월 1일,"순살 크크크치킨/1,아~매워!소스/1,양념소스/1",ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,5,5,5
2023년 3월 29일,크크크치킨/1,엄청 뜨거워서 놀랬어요ㅋㅋ. 엉청 바삭하니 맛있게 잘먹었어요.,5,5,5
2023년 3월 22일,"봉 15조각/1(봉선택(후라이드 봉15조각)),윙 15조각/1(윙선택(후라이드 윙15조각)),아~매워!소스/1,양념소스/1",맛있게 잘 먹었어요,5,5,0
2023년 3월 22일,떡볶이/1,60계 최애치킨 맛나요,5,5,0
2023년 3월 21일,"후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),생맥주 1,000cc/1",맛있어요 잘먹었습니다 감사합니다 ㅎㅎ,5,5,5
2023년 3월 20일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(호랑이콤보 반),콤보반＋반 선택2(간지콤보 반)),코카-콜라500ml/1",맛있게잘먹었습니다. 근데 서비스가 안온거같아욥 ㅜㅜ,5,5,5
2023년 3월 20일,"순살 크크크치킨/1,미니쫀득볼（10개）/1",맛나게 잘먹었습니다 다음에 또 주문할께요,5,5,5
2023년 3월 19일,"크크크치킨/1,웨지감자/1,양념소스/1","엄청 바삭하고 아이도 잘먹네요
소스도 다양하구요~~",5,5,0
2023년 3월 19일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살고추 반)),떡볶이/1,아~매워!소스/1",배달이 거의 2시간 걸려서 식어있는것도 짜증나는데 열자마자 한쪽으로 쏠려서 반이 텅 비어있던데 누가 먹던거 보낸줄 알았어요 사진은 펼쳐놓은건데도 바닥이 보여요ㅡㅡ,4,1,1
2023년 3월 19일,"순살 크크크치킨/1,코카-콜라500ml/1,아~매워!소스/1",맛있어요 크크크크크크크,5,5,5
2023년 3월 11일,"콤보（윙,봉,다리）/1(콤보선택(더매운고추 콤보))",맛있게 잘먹었어용ㅇ,5,5,5
2023년 3월 9일,"크크크치킨/1,콘마요소스/1","치킨 먹고 시킬 때마다 자주 시키는 곳.

많이 파세요~~~",5,5,5
2023년 3월 6일,간지치킨/1,맛있게 잘 먹었습니다.,5,5,5
2023년 2월 28일,"봉 15조각/1(봉선택(간지 봉 15조각)),윙 15조각/1(윙선택(고추 윙 15조각))",넘 맛있게 잘 먹었습니다^^,5,5,5
2023년 2월 21일,호랑이치킨/1,맛있게 잘먹었습니다,5,5,5
2023년 2월 18일,크크크치킨/1,배달도 빠르고 잘먹었습니다 ^^,5,5,5
2023년 2월 9일,"봉 15조각/1(봉선택(고추 봉 15조각)),쫀득치즈볼（5개）/1","너무 맛있어요, 자주 시켜먹을거 같아요",5,5,5
2023년 2월 7일,크크크치킨/1,"늘 시키는 곳 중에 한 곳.

맛있게 먹었습니다.

다음에 또 시키겠습니다.",5,5,5
2023년 1월 28일,고추치킨/1,자주시켜먹습니다. 맛잇어요,5,5,5
2023년 1월 28일,"멘보샤 엔 순살/1(순살선택(간지 순살)),치킨 무/1,참이슬/1",모든게 형편없어요. 처음 시켰는데 마지막이도네요~,1,1,5
2023년 1월 23일,"윙 15조각/1(윙선택(크크크 윙 15조각)),윙 15조각/1(윙선택(고추 윙 15조각))",배달은 예상시간보다 늦었는데 지연 안내가 없는 점이 조금 아쉬웠어요 그치만 새로 맛본 크크크에 반해서 속상하진 않았고요 조만간 콤보로도 시켜보려구요 ㅎㅎ,5,5,4
2023년 1월 20일,순살 크크크치킨/1,아주맛있게 잘먹었습니다.다음에도 또 시킬것같아요^^조카아이가 엄청 맛있게 잘먹더라구요,5,5,5
2023년 1월 19일,크크크치킨/1,"이번에는 조금 오래 튀긴 듯한 느낌이었습니다.

그래도 맛있게 먹었습니다.

다음에 또 시키겠습니다.",4,5,5
2023년 1월 16일,간지치킨/1,아는 지인분이 엄청 맛있다 추천해서 먹어봤는데 한번쯤 간장치킨 먹어본 사람이라면 그 비슷한 맛의 간장에 시즈닝가루를 첨가한 느낌 입니다 포장시에는 찾아가기 어려우니 꼭 배달을 추천합니다 ㅋㅋ,3,4,0
2023년 1월 7일,순살 크크크치킨/1,매우  맛있어요  제가 월래 닭을 못 먹는데 이건 먹을수 있네요,5,5,5
2023년 1월 2일,고추치킨/1,맛나고 정말 계속 시키네영,5,5,5
2023년 1월 1일,간지치킨/1,처음주문 맛있어요 ㅎㅎ 👍 👍 👍,5,5,5
2023년 1월 1일,크크크치킨/1,"너무 맛있습니다.

바삭한 거 최고.",5,5,5
2022년 12월 31일,크크크치킨/1,신메뉴 맛있게 잘먹었슴다~~♡,5,5,5
2022년 12월 30일,크크크치킨/1,크크크는 사랑입니도옹ㅇㅇ,5,5,5
2022년 12월 26일,윙 15조각/1(윙선택(후라이드 윙15조각)),배달도 빠르고 맛있게 잘먹었습니다,5,5,0
2022년 12월 25일,"크크크치킨/1,아매워똥집튀김/1",맛있게 잘 먹었습니다,5,4,5
2022년 12월 20일,"크크크치킨/1,스프라이트500ml/1","늘 맛있습니다.

다음에 또 시킬게요.",5,5,5
2022년 12월 11일,크크크치킨/1,맛있게 잘먹었습니다.^^급하게 먹어서 사진이 없네요,5,5,5
2022년 12월 10일,6초치킨/1,오늘도  나혼자  60계에  6초 매운치킨  시켜  먹었음.......!!ㅋ,5,5,5
2022년 12월 8일,"윙 15조각/1(윙선택(후라이드 윙15조각)),떡볶이/1,콜라 225ml/1",혹시나 해서 콜라 유료로 시켰는데 서비스로 무도 아주고 콜라도 안 주고 사야된다는 것을 알았네요. 서비스가 마음에 안 들어요,4,4,5
2022년 12월 5일,크크크치킨/1,"안녕하세요.
치킨에서 머리카락이 나왔습니다..
그 조각만 빼고 잘먹었습니다.
다음에는 잘 부탁드립니다.",3,5,0
2022년 12월 5일,순살 크크크치킨/1,아들이맛있다고하네요,4,5,4
2022년 12월 5일,후라이드/1,"후라이드는 바삭바삭 60계가 젤 맛있어요
감자튀김 양은 살짝 아쉽긴 하지만 잘 먹었습니다",5,5,0
2022년 12월 5일,호랑이치킨/1,항상 맛있게 먹고있어요 배달빠르고 바삭하고 좋아용 ㅎㅅㅎ,5,5,5
