No,region,store,dates,order_items,reviews,taste_score,quantity_score,delivery_score,,order_세분화1,order_세분화2,order_세분화3,order_세분화4,order_세분화5,order_세분화6,order_세분화7,order_세분화8,,순살 여부
32203,교촌치킨,독립문점,2023년 01월 27일,"교촌윙/1(반마리 추가(블랙시크릿순살S),사이드메뉴(웨지감자),사이드메뉴(궁중닭갈비볶음밥),사이드메뉴(닭갈비볶음밥))",다른곳에 비해 배달비가 비싸네요,4,4,3,,윙, 블랙시크릿순살, 사이드,,,,,,,0
32204,교촌치킨,독립문점,2023년 01월 23일,"허니순살R/1,교촌윙/1","맛있어용:) 매번 두마리 시켜메어요
근데 오늘은 순살에서 냄새가 약간 나네요",5,5,5,,윙, 허니순살,,,,,,,,0
32205,교촌치킨,독립문점,2023년 01월 22일,허니콤보/1(소스 및 무우(교촌무우)),맛있게 먹었습니다.  담에 또 주문할게요 ~,5,5,5,,허니콤보,,,,,,,,,X
32206,교촌치킨,독립문점,2023년 01월 21일,허니오리지날（한마리）/1,너무 맛있었습니다~,5,5,5,,허니오리지날,,,,,,,,,X
32207,교촌치킨,독립문점,2023년 01월 19일,반반스틱/1,닭다리 9개였고 맛있게 잘 먹었어요.,5,5,5,,반반사이드,,,,,,,,,X
32208,교촌치킨,독립문점,2022년 12월 27일,반반윙/1,맛있어요 맛있어요 맛있어요,5,5,5,,반반윙,,,,,,,,,X
32209,교촌치킨,독립문점,2022년 12월 26일,허니콤보/1,"아이들이 치킨배달 도착하자마자 먹어서..ㅠ 먹는중간 사진 찍었네요
근데 너무 맛있네요..^^",5,5,5,,허니콤보,,,,,,,,,X
32210,교촌치킨,독립문점,2022년 12월 25일,허니콤보/1,맛있게 먹었습니다….      배달후 문자 주시고 전화는 주지마시면 좋을 듯,5,5,4,,허니콤보,,,,,,,,,X
32211,교촌치킨,독립문점,2022년 12월 12일,반반콤보/1,반반콤보 좋아해서 맛있게 먹었어요.,5,5,5,,반반콤보,,,,,,,,,X
32212,교촌치킨,독립문점,2022년 12월 12일,허니콤보/1,"조금 오래걸리긴 했네요
그래도 맛나게 잘 먹었어요",5,4,4,,허니콤보,,,,,,,,,X
32213,교촌치킨,독립문점,2022년 12월 12일,허니콤보/1(소스 및 무우(교촌무우)),맛있게 먹었습니다 담에 또 시킬게요 ~,5,5,5,,허니콤보,,,,,,,,,X
32214,교촌치킨,독립문점,2022년 12월 03일,허니순살R/1,맛있게 잘먹었습니다👍👍,5,5,5,,허니순살,,,,,,,,,0
32215,교촌치킨,독립문점,2022년 12월 03일,반반윙/1,맛있어요 월드컵푸드로 먹음,5,5,5,,반반윙,,,,,,,,,X
32216,교촌치킨,독립문점,2022년 12월 02일,허니오리지날（한마리）/1,문앞에 놔두고 문자 남겨달라고 매번 메세지 남겨놔도 매번 전화하고 문 두드리고 그냥 문앞에 놔두고 가라고 말하는데 되려 짜증을 내는데 진짜 어이없고 짜증남 메세지좀 확인해 봐요 진짜 한두번도 아니고 맨날 그러니깐 진짜 개짜증나요 변거 아닌거 가지고 사람 짜증나게 하네 진짜.딴데다 시켜야지 시킬때마다 짜증나게 하네,4,4,1,,허니오리지날,,,,,,,,,X
32217,교촌치킨,독립문점,2022년 12월 01일,"허니오리지날（한마리）/1,웨지감자/1,고르곤치즈볼R, （6ea）/1",정말 맛있었어요 감사합니다 😊,5,5,5,,허니오리지날, 사이드,,,,,,,,X
32218,교촌치킨,독립문점,2022년 11월 29일,반반오리지날（한마리）/1,말이필요없어요👍👍👍👍👍❤️❤️❤️❤️❤️,5,5,5,,반반오리지날,,,,,,,,,X
32219,교촌치킨,독립문점,2022년 11월 23일,허니오리지날（한마리）/1,맛있어요 단짠단짠 ^^,5,5,5,,허니오리지날,,,,,,,,,X
32220,교촌치킨,독립문점,2022년 11월 14일,"교촌리얼후라이드/1,블랙시크릿순살[S]/1",후라이드 첨시켜봄요,5,5,5,,블랙시크릿순살, 리얼후라이드,,,,,,,,0
32221,교촌치킨,독립문점,2022년 11월 10일,"레블반반오리지날/1(사이드 메뉴(선택안함)),교촌허니콤보/1",맛있게 잘먹었습니다~ 감사합니다~,5,5,5,,허니콤보, 반반오리지날,,,,,,,,X
32222,교촌치킨,독립문점,2022년 11월 06일,"교촌윙/1,교촌허니순살[R]/1","단골입니당
맛있어용ㅜㅜ
두마리 시키면 콜라는 큰걸 줄 수도 있지 않나요? ... 참...",5,5,5,,윙, 허니순살,,,,,,,,0
32223,교촌치킨,독립문점,2022년 11월 02일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),교촌퐁듀치즈볼S（3ea）/1",맛있어요~~~!!!!,5,5,4,,허니콤보, 사이드,,,,,,,,X
32224,교촌치킨,독립문점,2022년 11월 01일,"교촌윙/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）),사이드 메뉴(교촌허니순살[S]))","치킨은 원래 맛있고
볶음밥 처음 시켰는데 맛있네용ㅎㅎ",5,5,5,,윙, 허니순살,,,,,,,,0
32225,교촌치킨,독립문점,2022년 10월 27일,교촌허니콤보/1,역시 교촌은 허니콤보~~,5,5,5,,허니콤보,,,,,,,,,X
32226,교촌치킨,독립문점,2022년 10월 19일,교촌반반순살[R]/1,"맛, 양, 배달 모두 좋습니다.",5,5,5,,반반순살,,,,,,,,,0
32227,교촌치킨,독립문점,2022년 10월 18일,교촌윙/1(무우 및 소스 추가(레드디핑소스)),맛있어 빼애애애애애액,5,5,5,,윙후라이드,,,,,,,,,X
32228,교촌치킨,독립문점,2022년 10월 17일,교촌콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"맛있어요
오랜만에 교촌다시먹고 반함이네요",5,5,5,,콤보, 사이드,,,,,,,,X
32229,교촌치킨,독립문점,2022년 10월 15일,교촌반반콤보/1,"점심시간, 저녁시간 피해서 주문하니 늦지 않게 배달와서 잘 먹었어요.",5,5,5,,반반콤보,,,,,,,,,X
32230,교촌치킨,독립문점,2022년 10월 09일,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),맛있게 잘 먹었습니다,5,5,5,,오리지날, 사이드,,,,,,,,X
32231,교촌치킨,독립문점,2022년 10월 06일,"시그니처세트/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）)),교촌잠발라야소스/1","빠르고 안전하게 와서 잘 먹었어요
단짠의정석",5,5,5,,시그니처세트,,,,,,,,,X
32232,교촌치킨,독립문점,2022년 10월 03일,교촌반반윙/1(사이드 메뉴(선택안함)),맛있어요 늘 감사합니다,5,5,5,,반반윙,,,,,,,,,X
32233,교촌치킨,독립문점,2022년 09월 30일,교촌허니콤보/1,아이가 좋아해서 자주 시켜먹습니다~^^,5,4,5,,허니콤보,,,,,,,,,X
32234,교촌치킨,독립문점,2022년 09월 23일,교촌레드스틱/1,맛있게 잘 먹었습니다,5,5,4,,레드사이드,,,,,,,,,X
32235,교촌치킨,독립문점,2022년 09월 22일,교촌반반윙/1(사이드 메뉴(선택안함)),지난번에 맛있게 먹어서 주문했는데 오늘은 딱딱하고 짜서 많이 아쉽네요.,2,4,5,,반반윙,,,,,,,,,X
32236,교촌치킨,독립문점,2022년 09월 18일,교촌윙/1(사이드 메뉴(교촌허니순살[S])),허니순살 아이가 좋아해서 자주 먹어요,5,5,5,,윙, 허니순살,,,,,,,,0
32237,교촌치킨,독립문점,2022년 09월 13일,교촌허니콤보/1,맛잇어요 제 최애치킨입니다아아아,5,5,5,,허니콤보,,,,,,,,,X
32238,교촌치킨,독립문점,2022년 09월 13일,"교촌레드콤보/1,교촌레드윙/1",맛이 최고! 감사합니다!,5,5,5,,레드윙, 레드콤보,,,,,,,,X
32239,교촌치킨,독립문점,2022년 09월 11일,교촌허니오리지날/1(무우 및 소스 추가(레드디핑소스)),역시 교촌 맛있어요,5,5,5,,허니오리지날,,,,,,,,,X
32240,교촌치킨,독립문점,2022년 09월 11일,"교촌윙/1(사이드 메뉴(교촌허니순살[S])),교촌무우/1",뭔가 오묘한 맛이네요ㅋ,5,5,5,,윙, 허니순살,,,,,,,,0
32241,교촌치킨,독립문점,2022년 09월 05일,교촌반반윙/1,"오리지날에 간장 소스가 너무 적게 발라져있어서
애매했네요...
레드는 충분히 소스가 발라져 있어서 맛있게 잘 먹었네요ㅎ",5,5,5,,반반윙,,,,,,,,,X
32242,교촌치킨,독립문점,2022년 09월 04일,교촌허니콤보/1,"허니콤보 비싸지만
존마탱은 인정합니다",5,5,4,,허니콤보,,,,,,,,,X
32243,교촌치킨,독립문점,2022년 08월 23일,"교촌허니순살[R]/2,레드디핑소스/2",큰맘먹고 시켰는데 허니오리지널이 더 맛있네요 저는 그래도 잘먹었습니다,5,5,5,,허니순살,,,,,,,,,0
32244,교촌치킨,독립문점,2022년 08월 14일,교촌윙/1,"항상 시켜먹는 곳이예요
맛있더라구요
윙봉추천요",5,5,5,,윙후라이드,,,,,,,,,X
32245,교촌치킨,독립문점,2022년 08월 02일,교촌허니오리지날/1,요청사항 잘 들어주시고 맛있었습니다!,5,5,5,,허니오리지날,,,,,,,,,X
32246,교촌치킨,독립문점,2022년 08월 01일,"교촌허니콤보/1(무우 및 소스 추가(레드디핑소스,교촌허니머스타드소스))",언제나 바삭바삭 정말 감사합니다. 만족했습니다.,5,5,5,,허니콤보,,,,,,,,,X
32247,교촌치킨,독립문점,2022년 07월 31일,교촌반반오리지날/1,"오늘은  다른 날에  비해 양념이 고루 베어있지 않아서 살짝 아쉬웠어요. 양념 넉넉히 발라주었음 좋겠어요.
그래도 잘 먹었습니다.",4,5,5,,반반오리지날,,,,,,,,,X
32248,교촌치킨,독립문점,2022년 07월 28일,교촌허니콤보/1,복날엔 치킨입니다!,5,5,5,,허니콤보,,,,,,,,,X
32249,교촌치킨,독립문점,2022년 07월 26일,교촌허니콤보/1,"가격은 오르고 
양은 점점 적어지네요...",4,2,3,,허니콤보,,,,,,,,,X
32250,교촌치킨,독립문점,2022년 07월 18일,교촌허니오리지날/1(사이드 메뉴(선택안함)),믿고 먹어 교촌!!!,5,5,5,,허니오리지날,,,,,,,,,X
32251,교촌치킨,독립문점,2022년 07월 18일,교촌레드윙/1(사이드 메뉴(교촌웨지감자（세트）)),저희 동네에 교촌치킨이 문닫은 이후로 독립문점에 늘 시켜 먹어여...친절도 하고 맛있어요! 저희 아이가 교촌치킨을 엄청 좋아해여! 레드윙...맛있어요,5,5,5,,레드윙, 사이드,,,,,,,,X
32252,교촌치킨,독립문점,2022년 07월 16일,교촌윙/1,초복이라 오래 걸릴거 같았는데 빨리 왔어요 맛있게 잘 먹었습니다,5,5,5,,윙후라이드,,,,,,,,,X
32253,교촌치킨,독립문점,2022년 07월 15일,교촌콤보/1(사이드 메뉴(선택안함)),잘 먹었습니다. 맛있어요,5,5,5,,콤보,,,,,,,,,X
32254,교촌치킨,독립문점,2022년 07월 13일,교촌반반콤보/1,"주문한지 정확히 88분만에 받았습니다.
치킨도 많이 식어있었고요.
배달비도 부담스럽고 배달도 오래 걸리는데 독립문점도 테이크아웃으로 주문할 수 있게 해주면 좋겠네요.",3,4,4,,반반콤보,,,,,,,,,X
32255,교촌치킨,독립문점,2022년 07월 11일,"교촌리얼후라이드/1,교촌오리지날/1(사이드 메뉴(선택안함))",배달예상시간보다빨리왔어요~,5,5,5,,오리지날, 리얼후라이드,,,,,,,,X
32256,교촌치킨,독립문점,2022년 07월 10일,교촌치즈트러플순살/1(무우 및 소스 추가(레드디핑소스)),닭가슴살 좋아해서 100% 가슴살 메뉴라고 해서 먹어봤는데 좀 짜긴하지만 맛있게 먹었습니다.,4,4,5,,치즈트러플순살,,,,,,,,,0
32257,교촌치킨,독립문점,2022년 07월 09일,"교촌허니오리지날/1,레드디핑소스/1",항상 맛있게먹어요....,5,5,5,,허니오리지날,,,,,,,,,X
32258,교촌치킨,독립문점,2022년 07월 08일,교촌허니콤보/1,약간 탄맛이 나더라구요,3,5,5,,허니콤보,,,,,,,,,X
32259,교촌치킨,독립문점,2022년 07월 05일,교촌반반오리지날/1,치킨이 딱딱해요…….,1,2,3,,반반오리지날,,,,,,,,,X
32260,교촌치킨,독립문점,2022년 07월 02일,교촌허니콤보/1,믿음의 교촌치킨입니다,5,5,0,,허니콤보,,,,,,,,,X
32261,교촌치킨,독립문점,2022년 06월 27일,"교촌레드오리지날/1,교촌리얼후라이드/1,교촌오리지날/1",최고 입니다 장사 잘되세요 다음에 또 시키겠습니다,5,5,5,,오리지날, 레드오리지날, 리얼후라이드,,,,,,,X
32262,교촌치킨,독립문점,2022년 06월 27일,교촌스틱/1,내가 좋아하는 닭다리,4,4,3,,사이드,,,,,,,,,X
32263,교촌치킨,독립문점,2022년 06월 26일,교촌레드콤보/1,"원래 리뷰 안쓰는데 이번엔 한마디 해야겠습니다.
지난번 주문시 윙 고기맛이 이상해서 사장님께 말씀드렸는데, 이번에도 똑같이 이상하네요. 고기 확인좀 하시고 판매하셨으면 좋겠습니다.",1,1,1,,레드콤보,,,,,,,,,X
32264,교촌치킨,독립문점,2022년 06월 25일,교촌반반콤보/1,배달 많은 시간대일텐데 빨리 갖다주셔서 잘 먹었습니다! 감사합니다!!,5,5,5,,반반콤보,,,,,,,,,X
32265,교촌치킨,독립문점,2022년 06월 23일,교촌허니오리지날/1(무우 및 소스 추가(레드디핑소스)),좀 짜요.,3,4,5,,허니오리지날,,,,,,,,,X
32266,교촌치킨,독립문점,2022년 06월 20일,교촌반반순살[R]/1,잘먹었습니당 ~~~~!,3,2,0,,반반순살,,,,,,,,,0
32267,교촌치킨,독립문점,2022년 06월 20일,교촌반반오리지날/1(사이드 메뉴(선택안함)),맛있었어용!!!!!!,5,5,0,,반반오리지날,,,,,,,,,X
32268,교촌치킨,독립문점,2022년 06월 18일,교촌허니오리지날/1,맛있어요! 학교에서 먹어도 좋은것 같습니당,5,5,5,,허니오리지날,,,,,,,,,X
32269,교촌치킨,독립문점,2022년 06월 14일,교촌반반오리지날/1,가끔 상태가 별로일때가 있는데 오늘은 냄새도 없고 튀김옷도 적다하니 맛나고 좋았어요,5,5,5,,반반오리지날,,,,,,,,,X
32270,교촌치킨,독립문점,2022년 06월 13일,교촌허니콤보/1,역시 교촌 맛있어요 ~! 허니콤보 최고,5,5,5,,허니콤보,,,,,,,,,X
32271,교촌치킨,독립문점,2022년 06월 08일,"교촌허니콤보/1,교촌웨지감자/1",치킨명가 교촌입니다,5,5,0,,허니콤보, 사이드,,,,,,,,X
32275,교촌치킨,독립문점,2022년 06월 06일,교촌허니오리지날/1,맛있게 잘 먹었습니다~,5,5,0,,허니오리지날,,,,,,,,,X
32276,교촌치킨,독립문점,2022년 06월 06일,교촌허니순살[R]/1,맛있게 잘먹었습니다 다음에 또 주문할게요,5,5,5,,허니순살,,,,,,,,,0
32277,교촌치킨,독립문점,2022년 06월 05일,"교촌반반콤보/1,교촌퐁듀치즈볼S（3ea）/1","맛있어요
배달도 빠르구요",4,4,4,,반반콤보, 사이드,,,,,,,,X
32278,교촌치킨,독립문점,2022년 06월 04일,교촌허니콤보/1(사이드 메뉴(선택안함)),허니콤보 추천합니다. 맛있어요,5,5,0,,허니콤보,,,,,,,,,X
32279,교촌치킨,독립문점,2022년 06월 02일,교촌허니콤보/1,맛은 있는데 기분은 나쁘네요,2,1,0,,허니콤보,,,,,,,,,X
32280,교촌치킨,독립문점,2022년 06월 02일,교촌반반오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5,4,0,,반반오리지날, 사이드,,,,,,,,X
32281,교촌치킨,독립문점,2022년 06월 02일,"교촌레드콤보/1,교촌레드윙[S]/1",정말 교촌치킨 독립문점 전국 교촌치킨 매장 중 제일 정성스럽고 맛있게 해주시는 곳이라 생각해요! 항상 감사드립니다!!!,5,5,5,,레드윙, 레드콤보,,,,,,,,X
32282,교촌치킨,독립문점,2022년 05월 28일,교촌허니순살[R]/1,역시 믿고 먹는 교촌이네요,5,5,5,,허니순살,,,,,,,,,0
32285,교촌치킨,독립문점,2022년 05월 07일,교촌리얼후라이드순살/1(사이드 메뉴(교촌웨지감자（세트）)),배달도 예상시간보다 빨리왔어요 40분정도 걸렸고.. 아이들이 먹기에 약간 화한 맛이 았지만 맛있게 먹어요~! 빨리 배달해주셔서 감사합니다.,4,5,5,,리얼후라이드, 사이드,,,,,,,,0
32286,교촌치킨,독립문점,2022년 04월 24일,교촌오리지날/1,조금덜 짜게요 부탁드립니다,5,5,0,,오리지날,,,,,,,,,X
32287,교촌치킨,독립문점,2022년 04월 23일,교촌허니콤보/1(사이드 메뉴(선택안함)),그동안 너무 애정했는데 이번은 너무 심하셨어요 색도 탄 것처럼 까맣고 너무 짜기까지 했어요. 10분이면 흡입하곤 했는데 이번에는 반 이상 남았답니다. 넘 아까워서 바리지도 못하는 ㅠㅠ. 다음에는 제대로 보내주시길 빕니다.,1,1,1,,허니콤보,,,,,,,,,X
32288,교촌치킨,독립문점,2022년 04월 20일,교촌윙/1(사이드 메뉴(교촌허니순살[S])),맛있어요:)아이도 잘먹어요,5,5,5,,윙, 허니순살,,,,,,,,0
32289,교촌치킨,독립문점,2022년 04월 17일,교촌허니오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),애기도 나눠졌는데 잘 먹어요,5,5,5,,허니오리지날, 사이드,,,,,,,,X
32290,교촌치킨,독립문점,2022년 04월 16일,"교촌오리지날/1(디핑소스 추가(교촌무우)),교촌스위트칠리소스/1,사이다（1.25L）/1","비대면 배달 요청했습니다
인터폰으로 아이가 문앞에 두고 가달라 했는데 안된다고 나와서 받아가야 한다고 직접주고 가셨어요
 두고가면 바로 가지러 갈텐데 이해가 안되네요",4,4,1,,오리지날,,,,,,,,,X
32291,교촌치킨,독립문점,2022년 04월 16일,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),교촌순살[S]（간장）/1,레드디핑소스/1,코카콜라（1.25L）/1",배달빠르고 언제나 맛있네요,5,5,5,,순살, 허니콤보,,,,,,,,0
32295,교촌치킨,독립문점,2022년 04월 09일,교촌허니콤보/1,"맛이 시킬때마다 조금씩은 달라지는 거 같아요. 물론 닭이 항상 같을 수는 없겠지요? 
구래도 전반적으로 만족합니다..",4,4,5,,허니콤보,,,,,,,,,X
32297,교촌치킨,독립문점,2022년 04월 08일,교촌허니콤보/1(사이드 메뉴(선택안함)),맛있고 양도 많아요,5,5,0,,허니콤보,,,,,,,,,X
32298,교촌치킨,독립문점,2022년 04월 06일,교촌반반윙/1,언제나 후회없는 선택..넘 맛있게 잘 먹었습니다,5,5,5,,반반윙,,,,,,,,,X
32299,교촌치킨,독립문점,2022년 03월 31일,"교촌반반오리지날/1,교촌콤보[S]/1",맛있게 잘먹었습니다,5,5,4,,콤보, 반반오리지날,,,,,,,,X
32300,교촌치킨,독립문점,2022년 03월 27일,교촌허니순살[R]/1(사이드 메뉴(선택안함)),정말 맛있었어요 ㅎㅎ,5,5,5,,허니순살,,,,,,,,,0
32301,교촌치킨,독립문점,2022년 03월 26일,"교촌반반오리지날/1(사이드 메뉴(선택안함)),교촌반반윙/1(사이드 메뉴(선택안함))",주말임에도 빠른 배달 감사합니다. 맛있어요!!!,5,5,5,,반반오리지날, 반반윙,,,,,,,,X
32302,교촌치킨,독립문점,2022년 03월 24일,교촌허니콤보/1,배달주소가 애매했는데도 친절하게 다시 와주셔서 감사했어요!,4,4,5,,허니콤보,,,,,,,,,X
32303,교촌치킨,독립문점,2022년 03월 23일,교촌허니오리지날/1(사이드 메뉴(선택안함)),허니오리지널 맛있어요,5,5,5,,허니오리지날,,,,,,,,,X
