dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2022년 3월 11일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))","배달해주신 분 친절하시고 치킨도 맛있어요ㅎㅎ
다만 저번보다 감자 양이 줄어서 아쉬웠어요ㅠ
저번엔 늦은시간에 시켜서 감자를 서비스로 많이 주셨나봐요ㅎㅎ
잘 먹었습니다!",3,4,4
2022년 3월 2일,순살간지 치킨/1,너무 맛있었다. 다음에는 다른메뉴를 시켜먹을것이다.,5,5,5
2022년 3월 1일,"호랑이치킨/1,코카콜라1.25L/1",호랑이치킨 양념이 맛있네요~,4,4,5
2022년 3월 1일,호랑이치킨/1,치토스 과자맛?도 나고 달달 땁짤 맛있습니다~열심히 먹느라 상자사진만 남았네요~ㅎㅎ^^,5,5,5
2022년 2월 26일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(고추윙봉 반))",넘나맛있게먹었어요 ㅎㅎ,5,5,5
2022년 2월 26일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),맙소사 후라이드는 처음 먹어봤는데 옛날치킨 느낌나서 너무 맛있었어요!! 배달도 예상시간보다 30분인가 먼저 오고 최고였습니당,5,5,5
2022년 2월 22일,"호랑이치킨/1,간지치킨/1","배달비는
비싼데.. 호랑이치킨 맛있어요",5,5,5
2022년 2월 21일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),포테이토 치즈스틱（3개）/1","와 60계 치킨 처음 먹어봤는데 고추치킨 맵지도 짜지도 않고 간이 적당하니 맛있네요!!
다음에 또 주문할게요ㅎㅎ",4,4,4
2022년 2월 20일,호랑이치킨/1,호랑이치킨 최고입니다,5,5,5
2022년 2월 12일,짜장치킨（순한맛）/1,아주 맛있네요. 역시 60계^^,5,5,5
2022년 2월 8일,후라이드/1,약간 작게 잘라서 튀긴치킨 스타일. 간이 딱 알맞게 되어있어요~,5,5,5
2022년 2월 7일,호랑이치킨/1,"와우 여기 양 진짜 작아요.. 60계치킨 단골인데 이사하고서 여기 발산등촌점 처음 시켜먹어보는데 역대급 양적음..ㅠ  ㅠ 감자양도 그렇고... 
배달비까지 이마넌 훌쩍넘엇는데 기분이 넘 안좋네요 
사장님이 직접 주변에 있는 다른지점 시켜서 비교해보세요..심하셔요 ㅋㅋ같은 프랜차이즈인데 퀄이..넘차이가커요
주문요청 사항도 안보시는듯.. 일회용품 요청햇는데 안주셔서 손으로 뜯어먹엇네여..",3,1,3
2022년 2월 6일,호랑이치킨/1,호랑이치킨 맛있어용 뇸뇸,5,5,0
2022년 2월 2일,"반마리＋반마리 선택/1(뼈반＋반선택1(new장스 반),뼈반＋반선택2(고추 반))",배달이 10분 일찍오고 치킨이 따듯하고 바삭해요,5,5,5
2022년 2월 1일,"고추치킨/1,봉 15조각/1(봉선택(고추 봉 15조각))",맛있게 먹었어요. 번창하세요.,5,5,5
2022년 1월 29일,"순살 호랑이치킨/1,웨지감자/1","생각보다 빨리와서  좋았고 맛있어서 잘먹었습니다.
감사합니다",5,5,5
2022년 1월 26일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(간지콤보 반),콤보반＋반 선택2(new장스콤보 반))",항상 맛있어요!! 웨지감자 더 많으면 좋을 것 같아요!!,5,5,5
2022년 1월 24일,봉 15조각/1(봉선택(고추 봉 15조각)),고추 봉 맛있습니다!,5,5,0
2022년 1월 20일,"호랑이치킨/1,후라이드/1","짱 맛나요~~~
늘 먹는데 늘 맛나요~~^^",5,5,5
2022년 1월 18일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(양념 반)),청양마요소스/1",호랑이치킨 맛잇어용 ㅎㅎ,5,5,5
2022년 1월 16일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살고추 반))",배달 빠르고 맛있어요.,5,5,5
2022년 1월 11일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))",호랑이치킨이랑 고추치킨 첨시켜봤는데 둘다 맛있었어요,5,5,5
2022년 1월 11일,호랑이치킨/1,담백하고 너무너무 맛있게 잘먹었어요^^!!,5,5,5
2022년 1월 10일,"윙봉세트/1(윙봉선택(호랑이 윙봉)),치킨 무/2",기대이상 만족합니다 어머님이 특히 맛있게 드셨네요,5,5,5
2022년 1월 8일,봉 15조각/1(봉선택(간지 봉 15조각)),항상 맛있게 잘 먹고 있어요 !,5,5,0
2022년 1월 7일,"윙 15조각/1(윙선택(간지 윙 15조각)),코카콜라1.25L/1","배달빠르고
맛있어요",5,5,5
2022년 1월 6일,호랑이치킨/1,"오늘도 맛있게 잘먹었습니다.
배달은 정말 빨리오네요~~^^",5,5,5
2022년 1월 6일,"후라이드/1,순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살고추 반)),코카콜라1.25L/1",콜라 따로 주문해야한다길래 하나시켰는데 두통이 왔네요 콜라부자됐습니다,5,5,5
2022년 1월 5일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))","양념이너무적어요..ㅜㅜ
#식후감
#힘내세요",3,3,5
2022년 1월 4일,호랑이치킨/1,너무 맛있게 잘먹었어요!! 배달도 빠르고 !,5,5,5
2022년 1월 3일,양념치킨/1,60계 치킨은 기름도 깨끗하고 양념맛도 좋아서 꾸준히 먹고 있는데~ 지점마다 약간씩의 디테일이 틀리네요. 양념을 골고루 잘 무쳐주셨으면 좋겠구요. 감자도 약간 더 들어갔으면 하네요. 다른 지점비교 업그레이드 필요!,4,5,5
2022년 1월 3일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(양념 반))",정말 맛있어요~~^^,5,5,5
2022년 1월 1일,"윙봉세트/1(윙봉선택(후라이드 윙봉)),포테이토 치즈스틱（3개）/1,호랑이웨지감자/1,생맥주 1,000cc/2",맛있네요~  #식후감#힘내세요,4,4,4
