dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 1월 7일,"크크크치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각))",항상 좋은맛!! 잘 먹었어요,5,5,5
2023년 1월 1일,크크크치킨/1,아이가 너무 좋아함,5,5,5
2022년 12월 28일,"봉 15조각/1(봉선택(호랑이 봉 15조각)),떡볶이/1,치킨 무/1","단골입니다.
너무너무너무너무 맛있습니다!!
앞으로도 호랑이 계속 먹을게요 ^^",5,5,5
2022년 12월 27일,"봉 15조각/1(봉선택(호랑이 봉 15조각)),떡볶이/1",치킨과 떡볶이 조합이 딱입니다 ㅎㅎ,5,5,5
2022년 12월 26일,크크크치킨/1,바삭바삭하니 맛있습니다~~~,5,5,0
2022년 12월 24일,"순살 크크크치킨/1,양념치킨/1,코카콜라1.25L/1",크크크 치킨 너무깔끔하고 바삭바삭맛있고  양념치킨도 왜이렇게   맛있나요  두마리 시켰는데 콜라도 작은거는 기본으로 하나씩주시고  심지어 무까지 맛있는건 모지? 저희 가족 맛있게 잘먹었습니다 ~^^,5,5,5
2022년 12월 20일,"후라이드/1,떡볶이/1",맛있어요. 금방 닭이사라짐 ㅋ,5,4,3
2022년 12월 18일,"봉 15조각/1(봉선택(호랑이 봉 15조각)),떡볶이/1",단골입니다!! 짱짱 항상 맛있슴니당 ^^,5,5,5
2022년 12월 17일,고추치킨/1,질리지않고 계속 시켜먹게되네요ㅋㅋ,5,5,5
2022년 12월 11일,크크크치킨/1,"정말 크리스피하고
크크크 소리가 나요~~~",5,5,5
2022년 11월 27일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살고추 반),순살반＋반선택2(순살육육 반))",여전히 맛있습니다 굿,5,5,5
2022년 11월 16일,"콤보（윙,봉,다리）（코카콜라）/1(콤보선택(후라이드 콤보)),양념소스/1",맛있게 잘먹었습니다,5,5,5
2022년 11월 12일,"순살간지 치킨/1,순살고추 치킨/1",혹시 튀긴걸 또 튀기신건가요? 순살 80프로가 너무 퍽퍽해요 ㅠㅠ,4,5,5
2022년 11월 12일,크크크치킨/1,"히밥님 먹는거 보고 시켜서 먹어봤는데 
진짜 말 그대로 “바싹,바싹” 
지금까지 이런 후라이드 치킨은 처음이였네요
새로운맛이 였어요 
너무 맛있게 잘 먹었습니다   리뷰가 조금 늦어졌네요 ㅜㅜ",5,5,5
