dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2024년 2월 5일,순살 크크크치킨/1,"믿고 먹는 마곡점 크크크 입니다!
어쩜 그리 잘 튀기시는지,,",5,5,0
2024년 2월 4일,봉 15조각/1(봉선택(고추 봉 15조각)),너무 맛있게 먹었어요,5,5,0
2024년 2월 4일,"순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),호랑이치즈볼（5개）/1,미니쫀득볼（10개）/1,치즈스틱（5개）/1,떡볶이/1",ㅋㅋㅋ치킨은 말이 필요없죠~  젤 맛있어요,5,5,5
2024년 2월 4일,"봉 15조각/1(봉선택(후라이드 봉15조각)),윙 15조각/1(윙선택(후라이드 윙15조각)),양념소스/1","치킨무는 기본으로 안오지만, 그럼에도 맛있네요! 양념소스는 기본제공됩니다",5,5,5
2024년 2월 3일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),크크크소스/1",잘먹었습니당~~!!,5,5,5
2024년 1월 24일,순살 크크크치킨/1,"60계치킨 정말좋아하는데요
항상 아이가먹자고해서 시키는편인데

줄곳 시켜먹은 이후, 처음으로 이렇게 딱딱하고 퍽퍽한 크크크치킨은 처음이예요.
 가위로 잘라서 아이를 줘도, 질기다고 표현할정도로 쉽지않네요",1,5,5
2024년 1월 24일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),"너무 맛나서 사진 깜빡했어요
지난번에 같은메뉴 먹었던거 올려요",5,5,5
2024년 1월 23일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),미니쫀득볼（10개）/1",소스랑 치킨 둘 다 깔끔해서 마음에 들었습니다.,5,5,5
2024년 1월 21일,"크크크치킨/1,쫀득치즈볼（5개）/1","ㅋㅋㅋ소스가 안와서 전화드리니 친절히 직접 갖다주셨어요
맛있게 잘 먹었습니다~",5,5,5
2024년 1월 20일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",맛있게 잘먹었습니다,5,5,0
2024년 1월 20일,간지치킨/1,"한동안 ㅋㅋㅋ먹다가 간만에 간지
소스양이 조금 줄었지만 맛있어요
배달도 친절하고 좋았습니다",5,5,5
2024년 1월 17일,"호랑이치킨/1,크크크치킨/1",너무 배고파서 먹기 전에 사진찍는것도 잊고 순삭했네요..양도 많고 맛있었습니다,5,5,5
2024년 1월 15일,"호랑이쫀도그（3개）/1,크크크치킨/1,뿌리고치밥고/1","치킨이 아침에도 바싹하고 맛있어요^^♡
양도 많고 냄새도 없고 살도 잘 찢어지고
너무 맛있어요^^♡
쫀득핫도그도 정말 맛있어요^^",5,5,5
2024년 1월 14일,순살간지 치킨/1,"양도 많고 맛있어요!!
항상 잘 먹고 있습니당",5,5,5
2024년 1월 7일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(하하핫윙봉 반))","너무맛있습니다
무 서비스 감사합니다",5,5,5
2024년 1월 5일,"간지치킨/1,쫀득치즈볼（5개）/1,떡볶이/1",아이들아너무너무 맛있게 먹었습니다.,5,5,5
2024년 1월 2일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보)),윙 15조각/1(윙선택(고추 윙 15조각))",리뷰가 늦었네요~맛있게 잘먹었습니다,5,5,5
2024년 1월 1일,크크크치킨/1,"하하핫을 도전해보려다
애들한테는 매울듯해서 크크크 주문했는데
양도 많고 소스가 매콤하니
어른들 입맛에도 딱이라
맛있게 잘 먹었어요~",5,5,5
2024년 1월 1일,"크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),콘마요소스/1","2024년 시작을 크크크~
맛있게 잘 먹었습니다",5,5,5
2023년 12월 31일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(호랑이윙봉 반),윙봉반＋반 선택2(하하핫윙봉 반)),치킨 무/1","기본으로 나오는 치킨무가 없는건지 
치킨무 추가했는데 1개밖에 안왔네요
연말이라 바쁘셨으리라 생각하고 그냥 먹었네요
잘챙겨주세요",5,5,5
2023년 12월 30일,순살간지 치킨/1,"간장 양념 중에는 제일 맛있는 거 같아요!
양도 많고 너무너무 맛있습니당",5,5,5
