dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 11월 7일,크크크치킨/1,맛있습니다!!!!!!,5,5,5
2023년 11월 5일,"콤보（윙,봉,다리）/1(콤보선택(하하핫 콤보))","생각보다 많이 맵지않고 너무 맛있어요!!
달콤하면서 매콤하지만 맛있게 매운맛!",5,5,5
2023년 11월 4일,순살 크크크치킨/1,정말 맛있게 잘 먹었어요,5,5,5
2023년 11월 4일,후라이드/1,후라이드 좋아해서 주문했어요. 역시나 바삭하고 맛있네요. 배달도 예상시간보다 빨리왔어요^^,5,5,5
2023년 10월 29일,"순살 크크크치킨/1,떡볶이/1",맛있게 먹었어요~~~^^,5,5,5
2023년 10월 28일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))","생각보다 매웠는데 같이 보내주신 마요네즈 뿌려 먹으니 딱 좋았어요.
배달도 빨라서 따뜻하게 잘 먹었습니다^^",5,5,5
2023년 10월 25일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(양념콤보 반)),배달이 늦게 와서 치킨이 식었지만 맛있게 먹었어요,5,5,5
2023년 10월 13일,"쫀득치즈볼（5개）/1,콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",치킨이 주문하고 도착 예정시간 지나고 더 기다려도 조리중으로 떠서 전화드렸는데 기사님이 안잡힌다고 하더라구요 그 후 치킨 받았는데.. 오래걸리기도했고 치킨도 다 식어서 와서 많이 아쉽네요,4,5,4
2023년 9월 30일,윙봉24세트/1(윙봉선택(고추 윙봉)),부모님 좋아하셔서 간간히 주문해드리는데 맛있어요,5,5,5
2023년 9월 22일,"크크크치킨/1,치즈스틱（5개）/1",배달이 너무 늦어져서 치킨이 다 식어서 왔네요,1,2,1
2023년 9월 17일,크크크치킨/1,언제나 바삭하고 따뜻하게 잘 먹었습니다.  다음에도 주문하겠습니다,5,5,5
2023년 9월 14일,"고추치킨/1,똥집튀김/1","똥집은 가격에 비해 양이 살짝 적은것같은데 맛있어요
치킨도 맛있습니다",5,4,5
2023년 8월 7일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살간지 반))","무슨 치킨이 먹다온거마냥 오는건 첨이네요
믿기 힘드시겟지만 오자마자 개봉한 상태 입니다
가게 전화해보니 원래 그런거래요

튀긴지 오래된건지 아니면 오버쿡을 심하게 한건지
순살인데 가슴살은 고무같고 다리살은 그나마 씹혀요 

간지치킨은 이빨도 잘 안들어가고
느끼해요

호랑이는 그나마 시즈닝이 먹을만해서 괜찮앗지만
결국 먹다 버렸습니다 턱아프고 느끼해서요
먹고 새벽에 설사도 엄청했어요",1,1,3
2023년 7월 15일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",바삭하고 너무맛잇어요~~,5,5,5
2023년 7월 13일,"크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),윙 15조각/1(윙선택(간지 윙 15조각))","비오는날 배달해 주셔서 감사합니다
맛있게 잘 먹었습니다!",5,5,5
2023년 6월 30일,크크크치킨/1,"치킨은 이곳!
이치킨이 제일 맛있네요.
오늘도 또 구매!",5,5,5
2023년 6월 22일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보)),쫀득치즈볼（5개）/1,코카-콜라1.25L/1","지점마다 동일한 레시피라도 조금씩 다르겠죠?
음 이번거는 닭이 조금 비추입니다.
덜튀겨진건지 닭이 좋지않은것인지... 좀 그랬습니다.",3,4,5
2023년 6월 21일,윙봉24세트/1(윙봉선택(크크크 윙봉)),맛있게 잘 먹었어요,5,5,5
2023년 6월 2일,new장스치킨/1,양이나 배달 만족스러웟고 항상 별다섯개 달다가 소스는 항상 복불복으로 덜발려오거나 잘발려오거나인데 오늘은 정도가 심하네요… 후라이드먹는거같았어요 ㅜ  너무하신거아닌가요….,1,5,5
2023년 5월 31일,순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),"맛도 좋고 양도 많고 배달도 빨리 왔어요!
근데 순살시켰는데 뼈도 섞여있네요..",5,5,5
2023년 5월 30일,윙봉24세트/1(윙봉선택(크크크 윙봉)),맛있게 잘 먹었어요,5,5,5
2023년 5월 23일,순살 크크크치킨/1,"오래만에 치킨먹었는데 맛나네요 기름이 좋아서 그런가 
담에또주문할께요",5,5,5
2023년 5월 17일,더매운고추치킨/1,가끔 매운거 땡길때 먹는데 맛있어요,5,5,5
2023년 5월 4일,후라이드/1,항상 맛있게 잘 먹고 있습니다 근데 바로 옆인데 다른곳에 비해 배달비가 비싸요,5,5,5
2023년 4월 17일,순살 호랑이치킨/1,"정말 맛있네요.
크크크가 더 맛있어요",5,4,5
2023년 4월 1일,봉 15조각/1(봉선택(고추 봉 15조각)),"후라이드로 많이 먹다가 고추 좋아해서 시켜봤어요
조금 더 매콤해도 좋을것 같아요
맵지 않아서 아이들도 먹을듯이요",5,5,0
2023년 3월 28일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),스프라이트1.5L/1",크크크 치킨 처음 주문해 봤는데 넘 맛있게 잘 먹었어요~ 치킨 튀김옷이 파삭하고 3가지맛 소스에 찍어 먹으니까 더 맛있어요~,5,3,4
2023년 3월 25일,후라이드/1,맛있어요~ 조금 식어도 바삭바삭해요~,5,5,0
2023년 3월 25일,봉 15조각/1(봉선택(후라이드 봉15조각)),빠삭하고 맛있어요~굿,5,5,0
2023년 3월 24일,"후라이드/1,순살간지 치킨/1",완전  맛있어요^^바삭바삭,5,5,5
2023년 3월 17일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살고추 반),순살반＋반선택2(순살간지 반)),크크크소스/1",둘다 맛있는데 제 입맛엔 간지가 좀 더 맛나네유,5,5,0
2023년 3월 12일,크크크치킨/1,맛있게 잘 먹었어요,5,5,5
2023년 2월 27일,"크크크치킨/1,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(양념윙봉 반))","일반 치킨은 옛날통닭 스타일
크크크치킨은 크리스피는 아니지만
튀김옷을 한겹처리 한 바삭함이네요

둘다 많이 짜지않아
부담이 적어 좋았습니다

가격이 비싸서 좀 아쉽네요^^;",5,5,5
2023년 2월 21일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),하루에60개만 튀긴다고 해서 밑고 주문하옇는데  역시 치킨은  담백하옇습니다.,4,5,5
2023년 1월 31일,순살후라이드/1,요새 치카은  여기서만 시키고있어요,5,5,5
2023년 1월 7일,"순살간지 치킨/1,윙봉24세트/1(윙봉선택(후라이드 윙봉)),코카콜라1.25L/1",소스도 챙겨주셔서 너무 감사합니다,5,5,5
2022년 12월 31일,"후라이드/1,떡볶이/1","요새 여기치킨이 아주맛있네요^^
떡볶이도 맛있어요~~",5,5,5
2022년 12월 19일,"후라이드/1,떡볶이/1",첫주문인데 정말 맛도좋고 양도많고 포장도꼼꼼하고 재료들도 신선하고 배달도빨라요^^,5,5,5
2022년 12월 15일,"후라이드 반＋반마리선택/1(반마리선택(간지치킨 반)),포테이토 치즈스틱（3개）/1","왕왕 맛잇어요ㅋㅋㅋㅋ
아이가 빠삭이 치킨 사달라고하면 여기입니다ㅎㅎ",5,5,5
2022년 12월 12일,후라이드/1,항상 맛있게  잘 먹었습니다,5,5,5
2022년 12월 12일,고추치킨/1,맛있게 잘먹었어요~~~~,5,5,5
2022년 12월 9일,크크크치킨/1,짱맛있어요!!!!!!!,5,5,5
2022년 12월 8일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),맛있어서 자주 시켜먹고 있어요,5,5,5
2022년 10월 21일,봉 15조각/1(봉선택(크크크 봉 15조각)),"신메뉴라 먹어봤어요!
바삭하니 맛있네요 ㅎㅎ",5,5,0
2022년 10월 17일,후라이드/1,짭쪼름해요~~맛있어요,4,5,0
2022년 10월 15일,윙봉24세트/1(윙봉선택(고추 윙봉)),앗있게 잘 먹었어요,5,4,0
2022년 10월 1일,후라이드/1,배달도 빠르고 항상 바삭하고 맛있어요,5,5,5
2022년 9월 29일,봉 15조각/1(봉선택(고추 봉 15조각)),정말 맛있네요 ㅎㅎㅎㅎ 감사합니다!!,5,5,0
2022년 9월 17일,순살더매운고추 치킨/1,제 입맛에는 그냥 매워요.,2,3,5
2022년 9월 15일,봉 15조각/1(봉선택(고추 봉 15조각)),너~~~~~무 맛있게 먹었어용 ㅎㅎ,5,5,0
2022년 9월 10일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),"후라이드반 더매운고추반은 진리예요,,,계속 먹고있음 큰일남",5,5,0
2022년 8월 27일,봉 15조각/1(봉선택(후라이드 봉15조각)),바삭하니 맛있어요~감자도 굿~,5,5,0
2022년 8월 25일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),바삭해서 너무 맛있어요,5,5,0
2022년 8월 21일,후라이드/1,자주먹어도 맛있네요 후라이드 참잘함11,5,5,0
2022년 8월 17일,윙봉24세트/1(윙봉선택(고추 윙봉)),치킨을  좋아해 시켜먹습니다,4,4,4
2022년 8월 10일,봉 15조각/1(봉선택(고추 봉 15조각)),"오늘은 더 바싹하니 맛있네요~~단 포장을 더 꼼꼼히 했으면함~양념류는 늘 박스밖으로 양념이
새서 불편함~",5,5,0
2022년 8월 9일,고추치킨/1,맨날 다먹고 리뷰를 남겨서 사진이 그랬는데. 오늘은 먼저 찍고 먹네요 맛있고 아주맵지는않아요 깐풍기같기도하고^^ 자주시킬께요 비오는데 배달해주셔서감사합니다,5,5,5
2022년 7월 30일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",바삭바삭하고 깔끔해요,5,5,5
2022년 7월 30일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),코카콜라1.25L/1",맛있게 잘 먹었습니다!!,5,5,5
2022년 7월 24일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),"이 메뉴만 계속 먹음ㅎ 맛있으니까,,,,,",5,5,0
2022년 7월 21일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),다먹고 이것만 남았어요....양념이 맛있어요,5,5,0
2022년 7월 17일,윙봉24세트/1(윙봉선택(간지 윙봉)),맛있어요~~치즈볼이  쫄깃하니맛있네요,5,5,0
2022년 7월 14일,후라이드/1,아주 바삭하고 맛있어요,5,5,5
2022년 7월 14일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),코카콜라1.25L/1",요즘 치킨은 계속 여기서 시켜 먹네요. 바삭바삭 하고 담백하고 정말 맛있습니다.,5,5,5
2022년 7월 9일,후라이드/1,"후라이드 라 후기 쓰기가 예매   하네요 
담백 하고 기름기가 많지 안아서 아주 잘 먹었습니다",5,5,5
2022년 6월 16일,봉 15조각/1(봉선택(고추 봉 15조각)),맛있게 잘먹었습니다,5,5,0
2022년 6월 12일,호랑이치킨/1,호랑이 치킨 깨끗해ㅡ,5,5,5
2022년 6월 11일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),리뷰이벤트 없어도 리뷰 남기는 곳 = 너무 맛있음,5,5,0
2022년 5월 28일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살더매운고추  반))","호랑이치킨+매운고추치킨 하니까 맵단짠 조화 미쳤네요
거의 막탐에 주문해서 그런지 시즈닝 많이 뿌려달라 부탁드렸더니 바닥에 깔릴만큼 뿌려주셔서 너무 맛있고 행복하게 먹었습니당",5,5,0
2022년 5월 28일,"간지치킨/1,코카콜라1.25L/1,양념소스/1",2번째 주문. 오늘은 양념소스가 좀 짜게 느껴지긴했는데 그래도 맛있게 먹었습니다.,5,5,4
2022년 5월 24일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),더매운고추반 후라이드반 최고임,5,5,0
2022년 5월 13일,후라이드/1,집에서 간단히 족발이랑 치킨 먹었네요 맛나요~~,5,5,5
2022년 5월 12일,,"1인가구에게 맞는 양과 가격으로 윙을 먹을수 있어 좋네요
양념소스도 주시는데 약간 한방(?)맛이 납니다 ㅎㅎ",5,5,0
2022년 5월 9일,호랑이치킨/1,생각보다 많이 달았어요~,5,5,5
2022년 5월 8일,윙봉24세트/1(윙봉선택(고추 윙봉)),그리 맵지않고 적당히 매우 고추윙봉~맛있어요,5,4,0
2022년 5월 8일,봉 15조각/1(봉선택(후라이드 봉15조각)),감자튀김도 맛있고 바삭바삭 해요,5,4,0
2022년 5월 8일,,아이들이 좋아하고 잘 먹었습니다,5,5,0
2022년 4월 29일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),바사삭 바사삭!!!! asmr 완전 가능한 바삭함이예요ᆢ 주1회 먹어줘야됨..,5,5,0
2022년 4월 26일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",정말 담백하고 바삭바삭 하고 맛있어요~ 아내가 근래에 먹어본 치킨 중에 제일 맛있다네요 ㅎㅎ,5,5,5
2022년 4월 26일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(더매운고추콤보  반)),완전완전 바삭해요 최고.. 이번주에 또 먹어야지ㅎ,5,5,0
2022년 4월 24일,순살 호랑이치킨/1,"처음 주문했는데 맛있어요.
살짝 매콤함이 있어서 더 맛있었어요",5,5,0
2022년 4월 20일,순살후라이드/1,"아파트 입구에 생겨서 요기요로는 첫 주문이지만 전화주문 항상해서 먹고있어요
아이들이 너무 좋아합니다 특히 막내가요
감사히 잘 먹겠습니다",5,5,0
2022년 4월 10일,"멘보샤 엔 순살/1(순살선택(육육치킨 순살)),생맥주 1,000cc/1","기다리던 치킨집이 우리동네에 생계서 기대가커요 사장님도 친절하시고 대박나세요 첫주문부터 단골입니다 다른집들은 치킨집보다는 호프집위주인데 
여기는 진정한치킨집이네요 추신 제가 목소리가 좀커서 그랬어요 오해마시길 대박나세요",5,5,5
2022년 4월 1일,"순살간지 치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각)),양념소스/1",동네에 있는 매장인데 처음으로 주문해 봤네요. 배달은 예정시간보다 빨리 도착했고 포장도 잘 되어서 왔네요. 애들은 맛있다고 하네요. 남은 치킨은 치밥으로 해서 잘 먹었습니다.,4,5,5
2022년 3월 24일,순살후라이드/1,빨리왔고 맛있네요~~,4,5,5
2022년 3월 22일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살간지 반))",호랑이치킨 소문듣고 처음 시켜봤는데 최근 새로 나온 치킨들중에 제일 맛있는듯,5,5,0
2022년 3월 10일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반)),호랑이웨지감자/1",마시써요오오오옹👍🏻👍🏻호랑이 넘 맛있네요 후레이크 존맛탱,5,5,5
2022년 3월 3일,호랑이치킨/1,양도많고 맛있는 호랑이취킨~~~,5,5,0
2022년 3월 3일,순살양념 치킨/1,치킨은 60계죠^^,5,5,5
2022년 2월 28일,봉 15조각/1(봉선택(간지 봉 15조각)),양도 딱 좋고 넘 잘 먹었습니당 굿굿~~~,5,5,0
2022년 2월 25일,봉 15조각/1(봉선택(고추 봉 15조각)),맛있어요~🍗🍗🍗,5,5,0
2022년 2월 20일,"순살후라이드/1,생맥주 1,000cc/1",아주좋습니다 만족합니다,5,5,5
2022년 2월 19일,봉 15조각/1(봉선택(고추 봉 15조각)),60계 치킨중 제일 맛있음~감자도 맛있고~~~,5,5,0
2022년 2월 18일,순살양념 치킨/1,짜지않고 맛있네요~~ 많이 찾는 이유가 있어요,5,5,5
2022년 2월 13일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살양념 반)),쫀득치즈볼（5개）/1",배달도 빨리왔구요 맛도 있어요~ 다음엔 다른것도 먹어보고 싶네요,5,5,5
2022년 2월 6일,윙봉세트/1(윙봉선택(고추 윙봉)),"아기가 있어서 벨누르지말고 문자보내달라했는데
배달예정시간이 삼십분 넘도록 안와서 혹시나하고 확인해보니 문앞에 두고 그냥 가셨네요
치킨은 차갑게 식어있었구요ㅠㅠ
치킨은 맛있어요.. 배달이 문제였습니다",5,5,1
2022년 2월 5일,호랑이치킨/1,빠르게 배송와서 좋아요!,5,5,5
2022년 1월 17일,윙봉세트/1(윙봉선택(고추 윙봉)),고추닭봉이 제일 맛있는거 같음~60계치킨중~~윙봉 가격만 조금 저렴했으면 좋을텐데~~,5,5,0
2022년 1월 17일,"순살 호랑이치킨/1,피자볼（5개）/1",빠른 배달 감사합니다,5,4,5
2022년 1월 16일,"윙 15조각/1(윙선택(간지 윙 15조각)),쫀도그/1","매장에서 먹었던 것보단 덜하지만 쫀도그 도른 맛 ㅠ 매장 한번 더 가야겠어요 사진을 못 찍어서 전에 먹었던 사진 첨부합니다,,",5,5,0
