word,freq
걸었었는,1
일은싫고,1
돈은버,1
가이드해주,1
인내심없고,1
필요한앱인것,1
밑바탕,1
액박,1
터졌다,1
보시면,1
아실,1
다좋은데솔직,1
문의답변이넘늦는,1
답변빨라지면,1
일듯,1
뒤러가기버튼,1
안먹어요,1
나다,1
아침내내,1
싶답니다,1
습관보다,1
성질,1
황금같,1
날려버렸고,1
성질나네,1
나쁘네,1
서비스예요,1
현명,1
첫날이여,1
소소한것,1
참가해보려구요,1
검은화면,1
인증샷규정,1
실수한거,1
공산주의같,1
기여,1
써놓,1
들어오는거,1
해줄,1
안가네,1
생겨나기,1
하게되나보다,1
해냈다,1
성취감뿌듯함,1
어플같네,1
참여중이,1
나셔,1
지속되,1
힘이란,1
손해날게,1
연락할,1
없다는게,1
안정적이지,1
정해지니,1
달라져요,1
챌린저인증,1
버튼활성화,1
대꾸,1
쓰레기어플,1
바꿔주세요ㅠㅠ만원,1
없고ㅜㅜ지켜야,1
위기의식,1
오늘설치,1
더나,1
상금만원짜리,1
답장,1
잔버그,1
의지박약이신,1
고민하게,1
잡게,1
좋은앱이예,1
건강보조식품,1
리뷰란,1
응답하신,1
되시면,1
연락주세,1
높지않,1
택할,1
못빼고있음,1
루틴화,1
주회꾸준,1
하게될,1
바꿀수있을지,1
도전해봅니다,1
취소했고,1
들어와요ㅜㅜㅜ,1
목표을갖고,1
는생각,1
자꾸들어,1
움직여져,1
될시,1
뜨끔하,1
마음잡고,1
달성하긴하,1
평소같았,1
작성해야지,1
넘어갔,1
뿌리내릴,1
임산부중기,1
받기위해,1
운동도해야,1
타바타운동스트레칭,1
뒤섞여,1
무질서하게,1
이행했는네,1
질서있게,1
안정감,1
임산부,1
시켜줘야겠어요,1
아가낳아,1
살아보자,1
물아일체,1
조성,1
하구요ㅋㅋㅋ,1
현재진행중,1
고치고싶,1
목표가생겨,1
달라지긴하군요,1
현대,1
걸을,1
삼성화재,1
잘안돼고,1
그앱상,1
상세표기,1
인식도못,1
안할렵니다,1
돌려주시죠,1
일들좀해야할듯,1
못했네요,1
어떡하란,1
대상자,1
알람오네,1
하시든지,1
발견한다,1
그많,1
몰리니,1
제한시간내,1
못할뻔했네요덕분,1
잘일어났,1
재미있을거,1
이겨봅시다,1
도전한다는,1
시작하려는,1
문의할지,1
달라지면,1
정신머리,1
멘탈좋게,1
버티고있답니다,1
해빗,1
메이커,1
구입하였어,1
정신력,1
완전좋,1
받거,1
천불나,1
만보기능,1
꺼버렸습니다,1
알량,1
임시비번,1
덕준,1
바뀌었습니다,1
엉터리,1
신고자,1
퇴색됩니다,1
봐주지,1
이유없,1
있더군,1
커져가는,1
턱없,1
갈까,1
도전해나갔,1
되덥니다ㅠ,1
탓이겠지,1
봤는데,1
십원,1
단위였어,1
모았습니다,1
기약,1
보였어,1
해낸다,1
그만,1
안녕히,1
수행하,1
켜는,1
안켜집니다,1
현재시간,1
조취,1
길라잡,1
어플이죠,1
안걸,1
달성한거보면,1
기분도좋고,1
없다니,1
먹튀,1
앱인가,1
규칙적인습관,1
내가할수,1
고객문,1
않되겟음,1
되어잇어,1
뭔가수상,1
전화연결,1
않돼고,1
습관챌린지통해,1
는목표달성,1
여전,1
취,1
게임중독보다,1
무서울거깉아,1
시작해봅니드,1
늘릴수,1
잼있을듯,1
살린,1
달성해보려구요,1
미션시작,1
한눈에들어와,1
어렵지않아요,1
안켜지더군,1
당황스러웠습니다,1
사라지게,1
싫어지네,1
피드백도없고,1
인증실패라,1
정상적이지,1
잃는사람,1
많을듯,1
중임다,1
가바,1
핸드폰어플,1
너무좋은것,1
수고많으셨습니다,1
열림,1
거지같음,1
사세,1
주실꺼,1
리뷰남겼던,1
상금인출,1
상한선,1
낮춰주면,1
애써받았는,1
힘빠지,1
사탕,1
내봅니다,1
완벽할듯,1
기다려져,1
글구,1
귀여워요,1
이뤄보고싶어,1
착실함,1
허나,1
이며,1
증가폭,1
실패률,1
높은순,1
추측,1
필요치,1
생각해삭제한다,1
판단,1
개인몫이다,1
화면상,1
ㅡ내용,1
짤리고,1
사진인증샷,1
풀릴지,1
알수있을까,1
지인이랑하게되면,1
신경쓸거,1
손많이가는,1
활성화되면,1
주지않고,1
억울함,1
카카오계정,1
연동로그인,1
시스템문제,1
인증못한건,1
증명할방법,1
운영자분,1
확인하시는,1
남겨주세,1
요ㅠㅠ추가해주시면,1
쁨,1
채험할,1
잘해놨네요,1
대박어플발견,1
방학때,1
ㅋㅋ챌린지,1
목숨걸고하게,1
여ㅋㅋㅋ보너스,1
똑띠,1
차리고,1
클리어하며,1
뿌듯ㅋㅋ,1
아이를둔,1
학부모님,1
사용하믄,1
왕,1
뭔짓,1
밑그름,1
보게될,1
챌린지통해,1
위젯표시나,1
잠금화면,1
볼수있도록,1
출금하냐,1
분리되어있,1
갇혔는,1
빠져나오,1
님들,1
빚지지,1
첼린져스,1
응답하지,1
듯ㅋㅋ,1
내신건지ㅋㅋ,1
킹왕짱,1
칭찬드려,1
기상이,1
획득했으면,1
지난달,1
받았,1
불려볼,1
실행하려는,1
떠요ㅠ,1
접해본,1
유효,1
하십시,1
날리기,1
환급금,1
짜증ㅡㅡ,1
사전고지,1
오류계속,1
열받기,1
상관임,1
쓸대없,1
안쓰고말지,1
야행성이었는,1
상쾌하게시작하게,1
건강해지는기분들어,1
피울수가없겠네,1
너무뮤익,1
챌린지할랴면,1
정해진시간에,1
전화기,1
배워야겠네,1
너무길고많은,1
한통화,1
좋은의도,1
사용해보는거,1
꺼집니다ㅠㅠㅠㅜㅜㅠㅠ,1
아이디어인것같네,1
쓰기편했습니다,1
위햐,1
술책인가요,1
걱정없,1
맛볼,1
챌린저를사용할수가없어,1
시간상,1
안돼는줄알았는,1
아예안들가져요,1
오바,1
뭐하자,1
환급비,1
달성해봤자,1
오천원,1
지속해,1
출근하,1
접속불가,1
비상장주식,1
사고싶을,1
동영상광고,1
걸어놓은건,1
선넘었다고,1
느려터진,1
선물상자여는거,1
들었는,1
영상광고라니,1
사전예약,1
이용안할것,1
속터지고,1
싶지않습니다,1
나은건,1
실패한거,1
잊으면,1
못받는게,1
나오는것,1
약들,1
적긴,1
싶어져요,1
늦긴,1
떼먹히진,1
시켜주고,1
닥달해주니까,1
백지복습,1
일기쓰기처럼,1
정해둬,1
미룰,1
안나가,1
길러보자,1
사소한,1
공부건강,1
고를지,1
설렜습니다,1
이뤘구나,1
푼돈,1
즐겁,1
종료될때,1
압박,1
자의,1
소개시켜,1
자들,1
참잘,1
사용할것같습니다,1
키워줘,1
명목,1
왕왕,1
창의적,1
공식개인,1
목표를설정,1
나아갈수,1
인증처리해주시면,1
상금얼마가되었든,1
발사진,1
찍어보내,1
이벤트임,1
어처구니없,1
어디있냐,1
어플같습니다,1
달려나가겠습니다,1
뭣같다,1
돈줬는,1
인증에러나고,1
튕겨요ㅠㅠ,1
제공해주,1
느끼고요,1
괜찮게,1
핑계대면,1
개발할,1
높이세,1
재개설,1
미라클모닝때문,1
인증샷기준,1
문의글다시보기도안,1
도움받고,1
가져볼수,1
올라가기,1
떠버리,1
시도할수,1
어준다,1
깎이,1
내다보면,1
무뎌져,1
십몇만원,1
나감,1
죽을때까진,1
우울러한텐,1
사람구실하게,1
영원하,1
번거로워죽겠네,1
체감상,1
일주일에,1
의밍ㅆ고,1
되어버리고,1
안넘어가고,1
되었다는,1
추천글보고,1
기발한어플이,1
쓰기쉽고좋아요,1
났더니,1
열수가없네,1
안되구요,1
오류계속뜨다,1
하루망침,1
앱이오류가나,1
혼자꺼져,1
아침인증,1
어쩝니까ㅋㅋㅋㅋㅋ깔았다,1
간절하게,1
빌겠습니다,1
왔어요,1
에이,1
넘어가곤,1
없게끔,1
고정금액,1
쭈욱함,1
갸꿀이,1
꺼질게,1
인즉,1
돈일,1
수십주고,1
돌려줍니다,1
영어학원,1
풀강,1
돌려주나,1
못올라가던,1
이악물고,1
관리해야,1
인식하게,1
달이면,1
익명,1
지웠,1
잡히면,1
튜토,1
삼아,1
체험해보,1
바쁜시기,1
늘리기,1
안쓰는,1
앱덕,1
사람되가,1
건승허십쇼,1
무기력해지,1
써치하던,1
알게됐습니다,1
하찮게,1
느껴졌는,1
성공하게,1
살았나,1
되돌아볼,1
조만간,1
씁쓸,1
한정인,1
문상,1
요거진짜,1
요물,1
시작해봤는,1
주후,1
성공해부렀네요,1
제가추가해,1
기도해봐야겠어,1
이게될까,1
돈도,1
받을수있으니,1
안할이유가없네,1
무섭다느껴집니다,1
신랑한테,1
추천해야겠어,1
규칙적인운동러,1
받을수인으니,1
더할나위없겠어,1
야알게된건지,1
박작심삼일,1
박프로규칙러,1
되보겠습니다,1
다운받았어여,1
뭐한거냐,1
자신아,1
남기겠습니다,1
깔아주세,1
됨ㅠㅠㅠㅠ자식,1
낳으면,1
자식,1
할거니까,1
운영해주세,1
꼭이요,1
기업과,1
사용자보다,1
치중,1
점점더,1
늘어나며,1
까다로워집니다,1
참여조건,1
개시해,1
혼란,1
참여하실,1
괜찮겠,1
생각해보고,1
갈아탑니다,1
적게주고,1
다르네요그지같음,1
흑흗,1
ㅠㅠㅠㅠㅠㅠㅜㅜ,1
프로네,1
얻어갈,1
상금받으,1
목적이니,1
끊기네요ㅠㅠ,1
보가까,1
안되더니,1
성공하,1
오후에나,1
내돈상금,1
실패할확률,1
높을텐,1
주만,1
실패확률,1
헬스도아니고,1
아닌데다,1
뜯어감,1
개있음,1
개주고싶음,1
프로그램중,1
비교해보면,1
걸고해,1
뺏어감,1
최악중,1
로그아웃되더니,1
방법좀,1
만보걷기꾸준,1
지루하신가,1
모르시나,1
경험하시게,1
진삼,1
들어갔는데,1
발생되어,1
떴,1
돌려받나,1
닉네임닉네임,1
핸드크림바르기같,1
기상취침시간,1
단백질쉐이크마시기,1
체화되어,1
시간대별로시반,1
문의하라해,1
영원했으면,1
궁금하긴,1
섣불리,1
지우기,1
나날들,1
보내며,1
걱정스러웠고,1
완벽주의,1
표본이,1
뿐이었,1
웬걸,1
도전해나가기,1
생겼고,1
시작했을까,1
시작해보시,1
내심,1
아쉽,1
만족스러워,1
돈원,1
맞지않는이벤트,1
부지런해지네요,1
기업은행도,1
받으시네,1
못해먹겠어요,1
중요하,1
시도해볼,1
믿어요,1
참여라,1
아무리해,1
이러니,1
의지력이떨어져,1
빨간날,1
일어난거,1
붙들어주,1
앱이죠,1
고객지원,1
괜찮은앱,1
개떡,1
앱테크구나,1
싶어질까,1
끝내면,1
찾아봐야겠어,1
인도,1
거주,1
주재원,1
가져온,1
인도폰,1
뱃살빼고,1
먹을,1
소듕,1
앱친구,1
반신반의하며,1
늘었으면,1
안간다,1
어플유지,1
하시는분들,1
먹고있으면,1
개나주고,1
년이면,1
프로다,1
연이율,1
프로면,1
이율,1
다이어트한다고,1
하게되다,1
되버려,1
집어넣,1
안할판,1
아주만족스럽게,1
ㅠㅠ이러면,1
돈은,1
인증되나,1
아무리기다려,1
ㅠㅠㅠ시간,1
얼마안남았는,1
제법,1
까먹는게,1
구입한게,1
선물받,1
ㅋㅋㅋ얼른,1
싶어요ㅋㅋ,1
페북계정삭제,1
로그인했다고,1
다른계정으론,1
기부,1
자연,1
써보고,1
남길게요,1
목표달성이쉽습니다,1
어려웠습니다,1
포함해서,1
안되시,1
미션이,1
공복,1
물한잔미션,1
물많,1
잘해볼게요,1
깨달은거,1
업데이트후독서,1
팔굽혀펴기,1
수정바람,1
최악중최악,1
도아까움,1
이백원줌,1
달성못,1
못한,1
많이걸수록,1
폭우,1
사진못올렸는,1
만원뺏어가버리,1
뺏어갈땐,1
융통성없는운영,1
주변지인,1
삭제할예정,1
만든다는게,1
재택,1
집순이,1
조아요ㅠㅠ,1
너낌이예용용,1
하뜌,1
쓴적있었는데,1
감사한마음,1
챌린지였는데,1
끝났고,1
어졌어,1
취준생,1
늘어지기,1
시기였는데,1
잡아주어,1
안받아도될,1
덜받았네요,1
복근챌린지같,1
상상해본적없,1
어보고,1
추억,1
아참,1
컸어,1
헛되이흘려보내지않,1
팔로잉팔로워,1
챌린저님들,1
격려하며,1
외롭지않,1
취준생활이어나갈수있,1
문의남기면,1
성심껏,1
대응해주시는것,1
적으시면,1
원이들어오는데,1
적으실분,1
송히다를써주셔도좋아,1
올려줍니다,1
불끈,1
솟,1
일어나야,1
시작해야,1
피티라던지,1
관리업체,1
사는거나,1
잖아요,1
해보렵니다,1
피드모두보기,1
보여줬으면,1
좋겠습니당,1
살빼고싶어,1
무쓸모,1
홍보용,1
목표인가,1
건강생활습관,1
같네용,1
가입하려해,1
가입하라는건지,1
바꿔보고자,1
확실하구요ㅎㅎ,1
어서,1
부지런해지고싶다,1
꼭꼭,1
받으시,1
확인되지않,1
계좌이체와,1
결제하라,1
렉때문,1
날아가게,1
생겼잖아요,1
스스로에갠,1
합리화를,1
얄짤없,1
잘대,1
핵추천,1
내기하,1
마땅한게,1
약한게,1
레드카드받은게,1
올린건,1
전에꺼,1
줘버리면ㅋㅋㅋ조심해야,1
새없,1
정지받고,1
남은일수,1
받자,1
받았네요ㅎ,1
오천원잃었네요ㅎㅎ,1
건강재미굿굿,1
의지박약아,1
확실함,1
설치하여,1
살아있음,1
마음먹기어렵고,1
진행못,1
니깐,1
거창,1
가니,1
더늘려갈,1
있을거같습니다,1
너무괜찬은거,1
광고후,1
사용하려,1
우리체크카드사,1
사용불가,1
카드의정석,1
우리체크카드,1
쓰고있구,1
가꾸게,1
이룰때,1
짜릿합니당,1
짜증만나네,1
접으렵니드,1
챙겨주네요,1
삭제되었는지,1
발생한,1
문제다,1
싫으셨는지,1
어느분,1
삭제하셨는지,1
달아볼게,1
밝혀주세,1
관해,1
리뷰삭제,1
엄청불편,1
남긴당,1
어플써보고,1
칼삭,1
나태마왕,1
줄것같아,1
써봄,1
는점,1
같당,1
미미,1
돈욕심,1
쎄,1
지켜야할껀,1
바뀌었당,1
주었으면,1
악습관,1
나아졌다,1
깎아먹었었는지,1
얻어,1
나타났당_,1
굿좝,1
약한내,1
상금이란것,1
타보고,1
치료해주셔,1
까먹게,1
되었었,1
먹네,1
신기했었는,1
사용할게요,1
터졌나봐,1
아주좋았습니다,1
조슴씩,1
처음알았네,1
그랬어요,1
깔아보는,1
느리면,1
들가고,1
팅기네,1
어캄,1
표시되었었는,1
별한개,1
사기어플,1
하루보,1
결재후,1
걷기를했으나,1
주회밖,1
차감해버립니다,1
속지마세요,1
쏙,1
영어고수될꺼어요,1
밍기적,1
이루어가고,1
시작단계이긴,1
맡기기,1
바꾸기위해,1
바꼈으면,1
좋은앱같은,1
가입을해야해,1
너무아쉬워,1
이였는,1
잏어,1
쓰일거,1
오류발생했다고,1
켜져야,1
쌓여요,1
채워놓았습니다,1
로딩창,1
시기상인증,1
데ㅜㅜㅠ,1
참여할듯,1
습관이며,1
성공할래,1
시험합격,1
튕갸,1
지지가않아,1
끝냈는,1
넘젛은거,1
려는,1
열리네요,1
바른생활,1
강권,1
안해본,1
없다도전,1
사람이면,1
거저먹기같던,1
노인정,1
갈리면,1
회사출근,1
늦는일,1
저녘,1
아침산책,1
네요ㅜㅜ진작,1
시켜줄껄,1
그랬어,1
잡음,1
쓰도록,1
배신,1
어쩌란,1
돈날렸다고,1
엄첨,1
그러는데,1
ㅎ다른,1
저뿐,1
거같네,1
되겠네요ㅡㅡ,1
권장,1
만정,1
띵,1
받네여,1
모르고다운받앗네,1
낭비한,1
수있게됬네요,1
느려집니까,1
번거로워졌어,1
권한이없,1
앱이용,1
저오,1
어떡하라는,1
오류인가싶어,1
오류장애,1
적어놨네요,1
소액이여,1
홧팅임다,1
꺼지는,1
흐지부지,1
잘지켜질것같아,1
어플이든,1
죄다,1
뭐만,1
수익창출,1
수익창출목적,1
같지않,1
국민어플,1
돈벌게,1
머리론,1
버실,1
싶던,1
졌고,1
있게되어,1
준다길래,1
거는건,1
사람들중,1
어리신분,1
실제적인,1
고쳐지나,1
만족하지,1
카카오간편로그인,1
주말껴,1
대환장파티,1
화납니다,1
보상해주세,1
행복하세요,1
괜찬,1
운동없,1
걱정이였음,1
현대카드,1
크게됨,1
걸어놓으면,1
머금고,1
데드치,1
가게됨,1
머금,1
데드,1
이행할,1
인센티브,1
체력건강관리,1
방법이없을까,1
햇었는,1
잘지켜지고,1
못햇던,1
이뤄나가고,1
결제좀,1
안될까요,1
못쓰,1
극켬,1
내야돼,1
갱신할래다,1
관둬버렸어,1
서버작업,1
해뒀으면,1
실패하게되었는,1
보상처리해주세요,1
필요했습니다,1
유용한,1
프리미엄챌린지,1
내는건지,1
알고싶습니다,1
일어남ㅋㅋㅋㅋ,1
도전금액,1
포함시킬,1
비효율적이리고,1
귀차니즘만렙,1
덜기위해,1
가입했습니다ㅋㅋㅋㅋ,1
왜안,1
안돌려주면,1
화낼,1
코로나로인해,1
알겠으나,1
재시작해볼,1
혼자계획,1
놀기,1
가입을눌렀는,1
목표루틴,1
아무것도안떠,1
ㅠㅠㅠ오류인가,1
ㅠㅠ시작도못해보고,1
져요ㅡㅡ,1
껐다켜도,1
건강해질,1
스스로도전,1
게해줘서고맙습니다,1
여러분야,1
원치,1
환불해달랬더니,1
동문서답,1
모릅니까,1
이용안한다구여ㅡㅡ총,1
취소해줘,1
진짜ㅡㅡ어차피,1
고발,1
환불약관,1
개발한다고,1
안들어오네,1
주전쯤,1
좋다생각,1
두세번업뎃되더니,1
앱켜는,1
광고나와,1
기간끝나면,1
빼고지울,1
설치하려는,1
당혹스러워요,1
신불자라,1
사용불,1
네페나,1
카카오페이결제,1
필요한건지,1
개발하신분들,1
하시길바랍니다,1
관리하려면,1
귀찬아,1
못해내는,1
그덕,1
부지런하게되었구,1
노력해볼게요,1
어플이다,1
혜택받아가세요,1
싶어지네요ㅋ그렇게,1
영단어공부해야지,1
먹던걸,1
옮기,1
열씨미,1
잘해볼,1
꾸준한노력,1
할수잇,1
계기가,1
길러줄,1
오류뜨면서안들가져,1
보냈어요,1
내인생,1
팍팍,1
중지됩니다,1
바란,1
시작하세,1
후회하지,1
거예요챌린저스,1
개월차,1
흥미생겨,1
잊다가,1
후회없,1
고객센터에연락달,1
나갈수있도록,1
도와주네,1
유익할거같,1
뽑을수,1
적혀있으니깐,1
패스,1
취소형태라,1
돌려받을때,1
수수료있단,1
못봤는,1
붙음,1
몰랏으면,1
됐을지,1
안도ㅐ,1
금토일,1
ㅔ하,1
달라지기,1
이룰수있도록,1
도전해보겠습다,1
제때할수,1
돌려받으니,1
놓치지않고,1
터졌는지,1
ㅌㅋㅋㅋㅋㅋ,1
단단,1
다잡을수,1
마련해주네요,1
좋을것같습니당,1
월토,1
일밖,1
주말챌린지,1
계속해볼,1
상금이면,1
진짜기프트,1
돈안내도돼나여,1
이앱한테돈안내도되조,1
일석삼조,1
올라갔,1
종모양,1
떠야,1
주변분들,1
태그해주니,1
십니다,1
저같은사람,1
길었는,1
빨라졌는지,1
봐야겠네요,1
약파,1
변질되어버렸네,1
아침먹고,1
대화창,1
아침인사,1
나누고,1
즐거웠는,1
끝내,1
상장,1
뜨네용,1
추가보상,1
금융상담,1
영화티켓,1
잡으면,1
걸었던거,1
치킨사먹,1
달성보상금,1
애써놧구요,1
말같지도않,1
다신안씀,1
써봅니당,1
힘들었네,1
헥헥,1
부담스럽네,1
환급받는다,1
신청시,1
부담스럽습니다,1
있습니딘,1
얼음공주,1
처음써보는,1
아침스트레칭,1
아휴,1
연계,1
연계계정,1
등록돼,1
번호라,1
좋을지,1
카카간편가입,1
도전습관,1
사경,1
있당요,1
적인,1
습관ㅠ고쳐주,1
아님니당,1
계획하게,1
들여서,1
어낼,1
기분좋,1
좀더생활밀착형챌린저부탁,1
동기부여가돼,1
돈보단,1
너어어어어어어어어어무,1
떨어뜨립니다,1
악용,1
친구초,1
좋긴하겠,1
어긋나,1
처음사용해봅니다,1
남길게,1
느낌좋습니다,1
헤이로,1
갔나여,1
없잖아여,1
일중,1
기간내,1
번밖,1
못한다고,1
막아버리니,1
앱관리자,1
깎아먹는,1
기상미션같은거,1
분내,1
해야되던,1
삼성핸드폰,1
자구,1
인증조건,1
맞지않,1
정상인증시켜버리,1
꼼수부리,1
뭣하,1
성공상금이니,1
벌금이니,1
자유커뮤니티인양,1
떠들고,1
이지,1
핀잔주거나,1
불쾌하게,1
채팅기능,1
훨,1
낫네,1
되길,1
개선하시,1
라이프게임때문,1
특정요일,1
지정할,1
수있으면,1
월수금,1
목금토일,1
나타나면,1
먹통인지,1
져요ㅠㅠ시간안,1
하루이틀만,1
오던,1
프로모션,1
끌고와,1
협업,1
기초적인,1
지켜주세,1
책팔,1
강의팔,1
약팔이,1
다녔는지,1
년생,1
신청불가,1
생긴거,1
못찾겠어,1
다시하려,1
많이됩니다,1
즐겁네요,1
가입하려다,1
번호인증,1
개설버튼,1
참가비생각,1
만더,1
딱좋아요,1
기쁨도,1
저장공간때문,1
지워야하,1
알려주리면,1
끈,1
저절로,1
벌기위해,1
움직이잖아,1
움직임ㅋㅋㅋ,1
할바,1
돈잃,1
습관형성위해,1
인생어플이,1
길러줘,1
으샤으샤,1
할싀밖,1
딱인어플,1
게으르게하,1
어졌네,1
장사없다고,1
ㅋ상금주니,1
포기하거나,1
지켜봐야겠어요,1
난리네요,1
않앙ᆢ,1
단위인것,1
별로고,1
따봉나오,1
찰,1
하게돼요,1
너무한다고,1
생각안,1
어떡해야할지,1
인스타통해알게된어플의외로좋은어플인듯,1
되어줍니다,1
건다고,1
아니었습니다,1
우습게,1
첫도전,1
성공하던지,1
못하지던지,1
디시,1
리뷰하겠습니다,1
쌓는,1
증가됨,1
집콕생활이많아서ㅜㅜ늦잠도자고무기력해지고,1
생활습관이많,1
힘들엇는,1
알고나,1
많이개선됫어요,1
또짧은기간,1
도전할수잇는기능,1
실천할수잇게,1
기다렸는,1
미달성에,1
지켜나가기,1
발전된거군요,1
현실화,1
시다니,1
멋있네요,1
이앱쓰고,1
익숙하지,1
해메게,1
작은변화,1
일으키고,1
돼줄,1
동기부여하며,1
좋은어플이,1
성공했을때,1
인증실패했을때,1
감안,1
하이리스크로우리턴,1
건강한마인드,1
상금획득,1
힘이든건지,1
미룰수,1
끄지,1
공독법할,1
운동이며,1
할만한게,1
기능적,1
오류심함,1
힘들어졌어요ㅡㅡ,1
행복해지게,1
좋아여체크,1
주고픈,1
못주네여ㅠ,1
왜그럴까,1
위드,1
카카오결제,1
계좌이체밖,1
설치되어,1
잃으,1
못일어나더라,1
게임중독인,1
처리해주,1
어야할것같네,1
됫건,1
제한시간,1
다가오는,1
먹통이예요,1
옛말,1
정승,1
원주는,1
건당,1
처리된거고,1
이뿐,1
한마리,1
당첨이러고,1
몇십만원,1
한두명,1
점줘,1
투자자들,1
쪼아될거고,1
돈들어오는거,1
밀어부치겠지,1
넘었지,1
기획했는지,1
두둑,1
챙겨주시고,1
부자되시,1
챌린지위젯,1
환급받으려,1
돌려줌,1
안원,1
적혀있음,1
돌아옴,1
바꾸겠음,1
안주는지,1
사정,1
있나봄,1
달라지네요,1
썼건,1
아침운동,1
기위,1
회원가입창만떠,1
기존아이디,1
로그인했었는,1
카카오로시작,1
눌러서인지,1
늘리면,1
만원고정,1
도되어야,1
으휴,1
실앻,1
ㅠ내,1
난리치니,1
안뜨니,1
올리지마세여ㅠㅠ,1
선택해서하구,1
건강모두,1
어려웠었는,1
ㅎㅎ다른사람들과,1
한다생각,1
의지가활활타올라,1
만원당,1
보장되어,1
생성함,1
오류뜸,1
안했더니,1
인증안한거,1
되있음,1
날리긔,1
삭제해야징,1
탈퇴처리,1
읽지,1
보탬,1
하지도않,1
민감하게,1
줘야한다고,1
구글링,1
노션,1
관리처리방침,1
읽긴,1
나와있지,1
탈퇴해야,1
개인정보약정,1
찾아봅니까,1
하루세끼,1
밀,1
빵안먹기같,1
나아진지,1
했네요ㅋㅋ,1
단음료,1
하려구요,1
다질,1
없었는데ㅋ최고,1
강추천입니당,1
왜이럽니까,1
놔두,1
어메이징,1
ㅌㅋ,1
계획이세워지고,1
필요할거,1
남겨보는,1
계획충,1
송두리째,1
뺏어간,1
녀석,1
독기,1
일기장,1
할테야,1
말테다,1
헛수고,1
카톡링크누르면,1
오류챌린지할,1
질않아,1
미쓰떴어,1
해결안되나,1
것같은,1
동기부여습관,1
있으니간,1
버벅거리네,1
사진도못올리고,1
게해야하,1
날아간,1
한건데,1
눈치없,1
날리네,1
추천할,1
평일매일,1
비오는날,1
가입때,1
인증와,1
번호보고오면,1
뭐냐고,1
도전이냐,1
훈련도아니고,1
개구림,1
좋은경험,1
습관쌓기ㅋ,1
실천화,1
바뀌는듯,1
안눌러진다,1
실패할거란,1
도전인,1
소심인,1
기회제공해주셔,1
ㅆㅣ,1
ㄹㅐ,1
다운했음,1
전형적인,1
악성,1
매일만보,1
결제후,1
다시걸으려니,1
씨래기,1
홍보알바,1
달아놨나본,1
속지마세,1
ㅆㅣㄹㅐ,1
게을러지는,1
없어지는거같아,1
상금제,1
오집니당,1
길러지니,1
각잡고,1
학창시절,1
부모님급,1
군시절,1
행보관급,1
동기부여제,1
어플에비해,1
성향이있었는,1
상금받으니,1
할땐,1
부담스러울,1
평균주라,1
스럽지,1
신세계,1
날라와,1
삭제해달란,1
현황,1
보나,1
발표일,1
알려주실게,1
응모했는지,1
나오는지,1
당첨자,1
혜택이벤트,1
중지했다고,1
극추,1
전에로그인했다,1
회원가입만하,1
기존회원,1
로그인은어디있,1
쓰는중,1
자니,1
가능ㅎㅎ,1
혼자힘,1
정리되,1
실행하,1
나오며,1
돈기부여,1
챌린지네요,1
갱생,1
시도해보세,1
팔지,1
달라지네,1
리뷰적는건,1
생전처음,1
유튜브보고,1
대표님마인드,1
인생을,1
는태도,1
감동받아,1
설치하게되었는,1
팀원,1
열정넘치,1
성취덕분인것같습니다,1
불편한사항,1
꾸준히개선한다는점,1
신뢰를얻게,1
노고,1
감사드리며,1
다른앱들처럼,1
많이이용,1
관리에소홀해지거나,1
수수료올리,1
믿습니다,1
번창하세,1
챌린져스팀원들,1
답변없고,1
돈만먹고,1
먹튀인가요ㅡㅡ,1
찍어뒀어,1
ㅜㅁㅈ,1
ㆍㆍ,1
했습니다인증사진,1
손이미,1
않네요ㅠㅠ첫날,1
이럴수가ㅠㅠ,1
남겨야해,1
리뷰씁니다,1
힘들때,1
일어나게돼,1
돌려받을수있으니까,1
쵝오쵝오,1
전액환불,1
급작스러움,1
날려감,1
책임,1
달성률말고,1
하루치,1
의문스러움,1
유도하려,1
의하스럽고,1
잡아주는,1
고정비,1
필요한,1
운동이잼,1
끊기죠ㅜ,1
꾸져,1
많이발생,1
요ㅠㅠㅠㅠㅠ,1
하야,1
받는중,1
다음부타,1
안해야겠어여,1
가다간,1
채용공고,1
공유받아,1
가입해야,1
성공인생,1
가입할,1
꿈꿔왔던,1
당근,1
마련해주셔,1
합류,1
더보기,1
수일간,1
챙긴,1
매력없게만,1
정뚝떨,1
시간끄는거,1
생각해보면,1
예상가능,1
기회비용,1
가져갔으면,1
보장합시다,1
없어질,1
고차는데,1
억지력,1
효과완전좋네요ㅋㅋ,1
게으른타입,1
단기목표로,1
책읽기운동,1
필요한건,1
어서도해보려구,1
부족한분들,1
마무리후,1
일찍자야,1
못자,1
ㅠㅜ회사,1
출근듀,1
생활해,1
그전보다,1
일찍자게,1
부지런해져야겍어요주목표라,1
면햇어요,1
잇을거,1
인내,1
구글업데이트,1
구조네,1
이긴,1
나춰주세,1
체계,1
좋은취지인것같은,1
지키는건어렵네요ㅎ,1
하루독서장,1
미션하려는,1
가해,1
안열리니,1
연락할수,1
돈을거니,1
확실해지구,1
게빼는지,1
환불조치해주세요,1
가는중,1
줄까,1
할필요가없을,1
오류생기면,1
미션수행안했으니,1
안주면,1
할말없는거고,1
거하지마시고,1
본인건강을위해,1
이웹,1
